杨贯一,林永春,林永春 创业 经历 : 富东 粤菜 老板 林永春 ， 是 国际 名厨 杨贯一 的 入室弟子 。,人物关系/师生关系/学生
曹薰铉,李昌镐,1998 年 第 4 届 三星 杯 第一轮 胜 金东烨 ； 16 强胜 曹薰铉 ； 8 强负 李昌镐,人物关系/师生关系/学生
胡青牛,张无忌,胡青牛 说 这番话 时 ， 那 满脸 皱纹 、 泪光 莹莹 的 哀伤 情状 ， 曾令 张无忌 心中 大是 难过 。,人物关系/师生关系/学生
马枪月,谷本夏,马枪月 角色 介绍 : 有 长期 流浪 的 僻 好 ， 收 了 谷本夏 为徒 。,人物关系/师生关系/学生
王重阳,全真七子,王重阳 与 全真七子 （ 长春 子 丘处机 、 玉阳子 王处一 、 广宁子 郝大通 、,人物关系/师生关系/学生
卫夫人,王羲之,王羲之 《 题 卫夫人 ( 笔阵 图 ) 后 》,人物关系/师生关系/学生
吕洞宾,韩湘子,至明 吴元泰 《 八仙 出处 东游记 传 》 里 ， 始 确定 为 铁拐李 、 钟离权 、 张果老 、 蓝采和 、 何仙姑 、 吕洞宾 、 韩湘子 、 曹国舅 八人 。,人物关系/师生关系/学生
吕洞宾,韩湘子,门徒 有 玄 都 大法师 、 上洞 八仙 （ 吕洞宾 、 何仙姑 、 张果老 、 曹国舅 、 铁拐李 、 汉 钟离 、 蓝采和 、 韩湘子 ） 。,人物关系/师生关系/学生
胡青牛,张无忌,胡青牛 见死不救 : 当 得知 张无忌 不肯 加入 天鹰 教后 ， 便 决定 见死不救 。,人物关系/师生关系/学生
严舆,严白虎,人物传记 : 简明 历史 传记 : 严舆 ， 严白虎 之弟 ， 有 勇力 ， 受 兄长 派遣 与 孙策 讲 和 ， 在 席间 被 孙策 投掷 手戟 击中 而 死 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
刘晴,刘醒,3 遭遇 : 刘晴 返回 广州 ， 大嫂 冬妮 对 她 甚为 冷淡 ， 后来 刘晴 向 杨阳 暗中 打听 ， 才 知 刘醒 多年 来 为了 自己 的 医药费 ， 与 冬妮 闹 不 和 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
周武,周文,冉季载 ， 即 聃 季载 ， 本名 姬载 ， 为 周朝 诸侯国 聃 国 开国 君主 ， 他 是 周文 王姬 昌 的 第十 子 、 周武 王姬 发 的 同 母弟 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
伍天锡,伍云召,雄阔海 、 伍云召 、 伍天锡 三 将 齐出 ， 迭 杀 隋朝 名将 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
伍天锡,伍云召,伍天锡 绿林 人物 ， 伍云召 之 族弟 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
鲁西西,皮皮鲁,比起 皮皮鲁 来说 ， 鲁西西 要 乖巧 许多 ， 但是 她 也 有 许多 惊奇 的 冒险 哦 ， 有些 还 背着 那个 古灵精怪 的 调皮 哥哥 偷偷地 进行 呢 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
鲁西西,皮皮鲁,作品 中 的 人物 皮皮鲁 、 鲁西西 、 罗克 、 舒克和贝塔 已 成为 注册商标 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
程万牛,程铁牛,程铁牛 、 程万牛 出场 ， 自然 是 当场出丑 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
严舆,严白虎,2 人物传记 : 简明 历史 传记 : 严舆 ， 严白虎 之弟 ， 有 勇力 ， 受 兄长 派遣 与 孙策 讲 和 ， 在 席间 被 孙策 投掷 手戟 击中 而 死 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
穆春,穆弘,人物 经历 : 人物 出身 : 穆春 是 江州 揭阳 镇 人氏 ， 出身 富户 ， 因其兄 穆弘 绰号 没 遮拦 ， 故 此人 称小 遮拦 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
周武,周文,叔颖 ： 姬姓 ， 名颖 ， 周文 王姬 昌 第十九 子 ， 周武 王姬 发异 母弟 ， 周朝 诸侯国 赖国始 封君 、 赖姓 始祖 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
庞林,庞统,习桢 有个 妹妹 嫁给 庞统 的 弟弟 庞林 为妻 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
周恩寿,周恩来,周秉德 ， 原 国务院 总理 周恩来 三弟 周恩寿 之女 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
李汉俊,李书城,7 月 ， 为 举办 传播 马克思主义 的 中国 积极分子 会议 ， 陈独秀 、 李汉俊 等 频繁 活动 于 李书城 寓所 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
张顺,张横,揭阳 镇 的 李俊 、 李立 、 穆弘 、 穆春 、 张横 、 张顺 、 童威 、 童猛 ， 薛永 、 侯健 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
曾国潢,曾国藩,曾国藩 的 四个 弟弟 弟 ： 曾国潢 （ 1820 — 1886 ， 派名 传晋 ， 原名 国英 ， 字澄侯 ）,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
武修文,武敦儒,很多 人 觉得 与 杨过 对比 ， 武敦儒 、 武修文 更显 脓包 、 废物 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
罗成,秦琼,第十四回 罗成 艺高 枪 挑 反叛 秦琼 马惊 认子 山林,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
罗松,罗成,"隋唐演义 人物 姜松 ( 罗松 ) 字 永年 姜家 枪法 第一 绝 ( 罗家 枪 姜 家传 , 罗成 同父异母 的 哥哥 ) 隋唐演义 里 的 一绝 。",人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/弟弟
刘星,夏雨,刘梅 的 儿子 刘星 座位 在 最后 一排 ， 夏雨 在 中间 ， 夏雪 的 座位 还算 靠 前 ， 但 老师 说 夏雪 成绩 不 稳定 ， 座位 要 跟着 成绩 随时 调整 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/弟弟
刘星,夏雨,不过 夏雪 拿不定 主意 要 拿出 什么 来 义卖 ， 刘星 和 夏雨 刺探 了 半天 也 没有 收获 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/弟弟
刘星,夏雨,家人 ： 夏东海 （ 丈夫 ） 、 刘星 、 夏雨 （ 儿子 ） 、 夏雪 （ 女儿 ） 、 胡一统 （ 前夫 ）,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/弟弟
罗松,罗成,他家 的 罗春 ， 在 《 说 唐 》 是 老家人 ， 在 曲艺 评书 《 兴唐 传 》 、 《 大 隋唐 》 、 《 瓦岗 英雄 》 罗春 与 罗松 都 是 罗成 的 兄弟 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/弟弟
武敦儒,武修文,武修文 是 金庸 小说 《 神雕侠侣 》 中 的 人物 ， 是 一灯大师 四大 弟子 “ 渔樵 耕读 ” 之一 耕夫 武三通 之子 ， 母亲 是 武三娘 ， 兄长 是 武敦儒 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/弟弟
杜纮,杜纯,到 贬 所 不久 ， 又 以 岳父 杜纯 弟 杜纮 知应 天府 兼 南京 留守 司 公事 ， 为 避亲 嫌 ， 改差 通判 亳州 （ 今 安徽 亳县 ） 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/弟弟
王中军,王中磊,企业 领袖 ： 柳传志 、 李彦宏 、 马化腾 、 牛根生 、 陈旭东 、 虞锋 、 王中军 、 王中磊 、 冯东明 、 于冬 、 邹其方 …,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/弟弟
武敦儒,武修文,郭靖 看来 ， 襄阳 的 未来 就 落 在 武敦儒 、 武修文 肩膀 上 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/弟弟
何冲,何超,何冲 家庭成员 : 何冲 的 胞弟 何超 ， 也 是 中国跳水队 的 队员 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/弟弟
刘星,夏雨,结果 刘星 夏雨 被 双双 关 了 禁闭 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/弟弟
王中军,王中磊,王元也 家人 : 王元也 父亲 王中磊 简介 : 父亲 王中磊 是 现任 华谊 兄弟 传媒 集团 的 执行 总裁 ， 金 王中军 与 王中磊 牌 制片人 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/弟弟
汤镇宗,汤镇业,《 乾隆 那些 事 》 饰演 蒋府 家人 （ 18 集 ） 狱卒 （ 27 集 ） 太和 楼 店小二 （ 21 集 ） 主要演员 ： 余少群 汤镇宗 汤镇业 郭珍霓 蒋林静 杨洋,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/弟弟
李瀚章,李鸿章,"出版 信息 : 作者 ： （ 清 ） 曾国藩 著 , （ 清 ） 李瀚章 编撰 , （ 清 ） 李鸿章 校刊",人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/弟弟
汤镇宗,汤镇业,2013 年 电视剧 《 乾隆 那些 事 》 任 导演 主演 余少群 郭珍霓 汤镇业 汤镇宗,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/弟弟
柳承莞,柳承范,基本 信息 : 《 哭泣 的 拳头 》 是 由 柳承莞 编导 ， 崔岷植 、 柳承范 主演 的 动作 剧情片 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/弟弟
蔡夫人,蔡瑁,4 、 明 罗贯中 《 三国演义 》 第三十四回 《 蔡夫人 隔屏 听 密语 刘皇叔 跃马 过檀溪 》 蔡瑁 已 引军 赶到 溪边 ， 大叫 ： “ 使君 何故 逃席 而 去 ？ ”,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/弟弟
裘千丈,裘千仞,之后 铁掌 帮便 由 裘千仞 当 帮主 ， 至于 成员 有 裘千仞 双胞胎 大哥 裘千丈 、 妹妹 裘千尺 以及 完颜萍 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/弟弟
赵合德,赵飞燕,小说 人物 ： 汉成帝 ， 赵飞燕 ， 赵合德 ， 王太后 ， 班婕妤 ， 九 王爷,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
欧阳娣娣,欧阳妮妮,2013 / 04 / 20 动力火车 、 欧阳龙 、 傅娟 、 欧阳娜娜 、 欧阳妮妮 、 欧阳娣娣 、 澎 恰恰 、 王予柔,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
文姜,宣姜,姐妹 ： 鲁国 夫人 文姜 ， 卫国 夫人 宣姜,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
蔡五熊,蔡云寒,金 时空 ： 雷婷 、 汪 天养 （ 刀 疯 ） 、 曾 美好 （ 刀 鬼 ） 、 蔡五熊 、 蔡云寒 、 登龙 （ 止水 ） 、 林晨 晞 （ 武屍 · 晞 ）,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
陆无双,程英,杨过 为何 爱 小龙女 不爱 郭襄 、 郭 芙 、 程英 、 陆无双 、 公孙绿萼 、 耶律燕 ？,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
凌音,凌波,凌音 回到 蜀山 时 ， 刚好 遇到 凌波 参与 盗鼎 事件 ， 震惊 的 凌音 始终 都 在 沉默 之中 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
刘星,夏雪,东海 为 了解 夏雪 反常 行为 ， “ 雇佣 ” 刘星 跟踪 夏雪 ， 而 刘梅 发现 刘星 行动诡秘 ， 则 “ 收买 ” 了 夏雨来 跟踪 刘星 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
陆无双,程英,那 【 程英 姑娘 】 ， 陆无双 姑娘 ， 也 都 是 【 品貌双全 】 、 重情 笃义 之 人 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
欧阳娣娣,欧阳妮妮,父亲 为 台北市 议员 欧阳龙 ， 妈妈 是 演员 傅娟 ， 姐姐 是 欧阳妮妮 和 妹妹 是 欧阳娣娣 ， 姑姑 是 歌手 欧阳菲菲 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
刘星,夏雪,《 青春 变奏曲 》 ： 夏雪 爱 打扮 了 ， 在 街上 遭到 小流氓 的 欺负 ， 刘星 拿 起 双节棍 去 与 小流氓 格斗 ， 为 姐姐 出气 ， 结果 被 打 得 鼻青脸肿 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
蔡五熊,蔡云寒,"《 终极 一班 》 中 蔡云寒 ( 蔡函 岑饰 ) 和 蔡五熊 ( 蔡宜臻饰 ) 姐妹 , 扮演者 也 是 姐妹 .",人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
刘星,夏雪,家人 ： 夏东海 （ 丈夫 ） 、 刘星 、 夏雨 （ 儿子 ） 、 夏雪 （ 女儿 ） 、 胡一统 （ 前夫 ）,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
陆无双,程英,后来 程英 、 杨过 、 陆无双 遭遇 李莫愁 ， 黄药师 便 帮助 解围 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
尤二姐,尤氏,当 王熙凤 发现 贾琏 偷 娶 尤二姐 后 ， 大闹 宁国府 ， 尤氏 束手无策 ， 随 王熙凤 作践 ， 把 她 揉搓 成 一个 面团 儿 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
凌音,凌波,铁笔 是 罡 斩 的 徒弟 ， 便 也 是 草谷 的 师侄 ； 后 凌波 、 罡 斩 长老 亡故 ， 铁笔 和 凌音 因锁 妖塔 等 原因 成为 蜀山 七圣 ， 辈分 上 变为 草谷 的 师弟妹 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
何猷启,何超莲,何猷启 生于 1991 年 5 月 9 日 ， 是 赌王 何鸿燊 与 三 姨太 陈婉珍 的 儿子 ， 同胞 姐姐 为 何超莲 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
池田菜沙,池田华菜,家庭成员 ： 父母 、 姐姐 池田华菜 、 三胞胎 的 姐姐 池田绯菜 、 池田菜沙,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
张子静,张爱玲,《 我 的 姊妹 张爱玲 》 是 2000 年 文汇出版社 出版 的 图书 ， 作者 是 张子静 、 季季 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
赵飞燕,赵合德,又 据 《 汉书 》 记载 ， 是 汉成帝 皇后 赵飞燕 之妹 美女 赵合德 所创 的 一种 眉型 ， 眉如 远山 含翠 ， 因 其 秀美 ， 世人 争相 效仿 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,鲁西西 和 大 侦探 乔 麦皮 人物 介绍 : 皮皮鲁 他 学习成绩 不高 ， 不是 学校 老师 喜欢 的 那种 乖孩子 ， 但 他 心地善良 、 正义 勇敢 ， 身上 有 故事 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
马冬晗,马冬昕,马冬昕 相关 报道 : 【 清华 】 2011 年 清华大学 特等 奖学金 答辩 — — 马冬晗 （ 姐姐 ） — 《 2011 清华大学 特等 奖学金 答辩 视频 集 》,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
凌波,凌音,《 仙剑 奇侠传 五前 传 》 凌波 、 凌音 、 炎舞,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,皮皮鲁 总动员 鲁西西 : 鲁西西 是 中国 童话 大王 郑渊洁 笔下 著名 的 人物 ， 诞生 于 1981 年 的 2 月 10 日 ， 也 是 农历 新年 的 正月初 六 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,皮皮鲁 和 鲁西西 的 故事 作者简介 : 1955 年 郑渊洁 出生 在 河北省 石家庄市 ， 其父 原籍 山西 临汾 ， 其母 原籍 浙江 绍兴 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
沈东篱,沈南枝,沈南枝 人物 简介 : 她 与 沈东篱 展开 一段 黯然神伤 的 苦恋 ， 在 后 传中 终成 眷侣 ， 亦 得 福报 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
赵飞燕,赵合德,赵飞燕 、 赵合德 出世 : 赵飞燕 、 赵合德 是 一对 双胞胎 的 姐妹花 ， 出 生于 公元前 45 年 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
楚寒镜,楚碧痕,楚寒镜 人物 简介 : 楚寒镜 是 炎帝 神农 洞 月 幽之境 中 守护 梭罗 仙树 的 梭罗树 仙 之一 ， 楚碧痕 的 孪生 姐姐 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
尤二姐,尤三姐,实际上 ， 小说 已经 写明 ， 像 尤二姐 、 尤三姐 等 确实 是 受到 了 贾府 贾珍 、 贾琏 、 贾蓉 等 花花公子 的 攻击 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
赵一楠,赵一涵,妻子 马丽娟 ， 辽宁省 戏校 教师 ， 育有 一对 龙凤 双胞胎 ： 赵一楠 和 赵一涵 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
薛丁山,薛金莲,《 薛丁山 与 樊梨花 》 饰 薛金莲 杨丽花 终极 大战,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
赵飞燕,赵合德,从 野史 记载 的 ， 赵飞燕 赵合德 姐妹俩 争 燕赤凤 最后 三个 人 一起 玩 双飞 ， 我 的 推断 应该 没错 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,鲁西西 是 皮皮鲁 的 孪生 妹妹 ， 比起 她 令 老师 和 父母 头疼 的 哥哥 来 ， 她 是 家长 和 老师 们 眼中 的 优等生 ， 乖巧 懂事 ， 认真学习 ， 成绩 也 很 好 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
程英,陆无双,神 ： 小龙女 ， 程英 ， 陆无双 ， 李莫愁 ， 刘瑛 ， 公孙绿萼,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,2 生日 纪念 : 皮皮鲁 和 鲁西西 30 岁 生日 庆典 ( 17 张 ),人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
马冬晗,马冬昕,马冬晗 与 马冬昕 两姐妹 美貌 与 智慧 并重 ， 都 长得 非常 漂亮 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
章子男,章子怡,章子怡 刚出道 时 经纪人 是 她 哥哥 章子男 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
常书鸿,李承仙,李承仙 与 丈夫 常书鸿,NAN
田儋,田横,田横 客 详细 释义 : 田横 客典源 : 《 史记 》 卷 九 十四 《 田儋 列传 》,NAN
苏渊雷,仲翔,读史 举要 作者简介 : 苏渊雷 （ 1908 — 1995 ） ， 原名 中常 ， 字 仲翔 ， 晚署 钵 翁 ， 又 号 遁 圆 。,NAN
陈松年,陈独秀,（ 陈独秀 三子 ） : 陈松年 （ 1910 — 1990 ） ， 陈独秀 的 第三 子 。,人物关系/亲属关系/血亲/自然血亲/父母/生父
鲁元公主,刘邦,西汉 开国 皇帝 刘邦 和 皇后 吕雉 的 女儿 被 称为 鲁元公主 。,人物关系/亲属关系/血亲/自然血亲/父母/生父
白先勇,白崇禧,白先勇 ， 白崇禧 之子 ， 1937 年生 ， 广西 桂林人 。,人物关系/亲属关系/血亲/自然血亲/父母/生父
后稷,姜嫄,后稷 其母 台氏 之 女 姜嫄 ， 为 帝喾 元妃 。,人物关系/亲属关系/血亲/自然血亲/父母/生母
刘星,刘梅,刘梅 这才 恍然大悟 ， 原来 刘星 不是 出租 钢琴 ， 而是 花钱 雇人来 家里 弹琴 。,人物关系/亲属关系/血亲/自然血亲/父母/生母
后稷,姜嫄,相传 为 姜嫄 圣母 履巨 人迹 而孕 后稷 处 。,人物关系/亲属关系/血亲/自然血亲/父母/生母
刘崎,刘宽,刘宽 人物 生平 : 刘宽 学识渊博 : 刘宽 字文饶 ， 是 弘农华 阴人 ， 父亲 刘崎 ， 在 汉顺帝 时 曾任 司徒 。,人物关系/亲属关系/血亲/自然血亲/子女/儿子
刘备,刘禅,蜀汉 （ 221 - - 263 年 ） 始 于昭烈 帝 刘备 ， 终于 后主 刘禅 ， 共 2 帝 。,人物关系/亲属关系/血亲/自然血亲/子女/儿子
陈纪,陈群,曹操 打算 恢复 肉刑 ， 下令 说 ： “ 从前 ， 大鸿 胪 陈纪 认为 死刑 有 仁慈 的 一面 ， 御史中丞 陈群 ， 能 申说 你 父亲 的 理论 吗 ？ ”,人物关系/亲属关系/血亲/自然血亲/子女/儿子
谢培东,谢木兰,徐铁 英突 闯 金库 ， 指认 崔中 石 和 谢培东 都 是 共产党 ， 甚至 说 谢木兰 在 他 手上 ， 向 谢培东 逼要 账册 ， 反 被 谢培东 一道 锁 在 金库 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
岳不群,岳灵珊,书中 说 是 林平之 比较 像 岳不群 ， 岳灵珊 崇敬 她 父亲 ， 同样 稳重 ， 虚伪 ， 所以 移情别恋 。 ”,人物关系/亲属关系/血亲/自然血亲/子女/女儿
周天娜,周佳纳,周英华 甚少 在 公众 场合 表达 对 自己 家族 的 看法 ， 包括 爱女 周佳纳 的 母亲 周天娜 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
吴老狗,吴邪,吴老狗 ， 小说 《 盗墓 笔记 》 系列 中 的 人物 ， 主人公 吴邪 的 爷爷 和 吴三省 的 爸爸 ， 长沙 盗墓 老 九门 第五家 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
吴老狗,吴邪,吴老狗 ， 《 盗墓 笔记 》 中 的 人物 ， 主人公 吴邪 的 爷爷 ， 长沙 盗墓 老 九门 之一 ， 平 三门 ， 吴家 第一代 掌门人 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
耿仲明,耿精忠,耿精忠 人物 生平 : 耿精忠 袭承 王爵 : 耿精忠 为 耿仲明 之孙 、 耿继茂 的 长子 ， 清初 三 大汉 人 藩王 之一 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
霍仙姑,霍秀秀,霍仙姑 ： 霍秀秀 的 奶奶 ， 霍玲 的 母亲 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
刘咏尧,刘若英,刘若英 出身 军人 世家 ， 其 祖父 刘咏尧 毕业 于 黄埔军校 一期 ， 陆军 四星 上将 退役 ， 刘父 则 是 海军 舰长 退役 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
霍仙姑,霍秀秀,霍仙姑 地位 : 老 九门 第七家 ， 霍玲 的 妈妈 ， 霍秀秀 的 奶奶 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
祖丁,沃甲,祖丁 死后 ， 祖丁 叔父 商王 沃甲 之子 南庚 继承 王位 。,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/叔伯
曹安民,曹操,曹安民 历史 结局 : 曹安民 在 此次 战争 中 丧命 后 ， 曹操 并 没有 为 他 的 祭奠 大做文章 ， 而 在 祭奠 典韦 的 时候 却 大为 恸哭 。,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/叔伯
曹安民,曹操,曹操 的 爱将 典韦 ， 长子 曹昂 ， 侄子 曹安民 在 此次 战争 中 丧命 。,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/叔伯
羊欣,王献之,书法家 王献之 在 羊欣 的 新 白丝裙 上 作书 ， 羊欣 视为 珍宝 ， 学习 揣摩 ， 书法 大进 。,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/舅舅
欧阳建,石崇,赵王伦 下令 捉拿 石崇 、 潘岳 、 欧阳建 。,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/舅舅
欧阳建,石崇,崇有 爱妾 名 绿珠 ， 孙秀 派 索求 ， 石崇 不 与 ， 孙秀 大怒 ， 劝 赵王伦 趁机 杀 石崇 与 欧阳建 。,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/舅舅
董重,董太后,董重 自杀 ， 董太后 随之 忧惧 而 死 。,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/姑妈
董重,董太后,次日 设朝 ， 董太后 降旨 ， 封 皇子 协为 陈留王 ， 董重 为 骠骑 将军 ， 张让 等 共预 朝政 。,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/姑妈
霍秀秀,霍玲,霍仙姑 地位 : 老 九门 第七家 ， 霍锦惜 的 侄女 ， 霍玲 的 妈妈 ， 霍秀秀 的 奶奶 。,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/姑妈
毛亨,毛苌,一说 ， 大 毛公 是 毛亨 ， 小毛 公是 毛苌 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄子
毛亨,毛苌,32 ． 《 毛诗 的 传承者 — — 毛亨 毛苌 》 （ 第一 作者 ） ， 收入 《 影响 中国 历史进程 的 河北 文化名人 》 ， 河北大学 出版社 2006 年 12 月,人物关系/亲属关系/血亲/自然血亲/侄甥/侄子
毛亨,毛苌,至于 现在 流传 的 诗经 ， 则 是 毛公 （ 大 毛公 ： 毛亨 ， 小毛 公 ： 毛苌 ） 所传 的 毛诗 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄子
韩北旷,韩菱纱,韩北旷 人物 对话 : 韩菱纱 ： … …,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
邢德全,邢岫烟,抄家 之后 ， 贾珍 、 尤氏 、 邢岫烟 、 贾赦 、 邢德全 被 发配 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
白浅,凤九,"于 狐狸 洞 服侍 白浅 , 曾 暗恋 凤九 。",人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
陆乘风,程瑶迦,陆冠英 是 金庸 小说 《 射雕 英雄传 》 和 《 神雕侠侣 》 中 的 人物 ， 归云庄 的 少 庄主 ， 黄药师 弟子 陆乘风 的 独生子 ， 后来 与 程瑶迦 结为 夫妻 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/儿媳
陆乘风,程瑶迦,有 一子 陆冠英 ， 娶 全真 派 孙不二 之徒 程瑶迦 为妻 ， 武学 师从 父亲 陆乘风 ， 善 腿法 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/儿媳
萧玉翎,花晓霜,此后 ， 萧冷 为了 让 萧玉翎 还俗 ， 设计 掳来 梁萧 ， 花晓霜 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/儿媳
任我行,令狐冲,平一指 ： 庸医 一个 ， 令狐冲 ， 任我行 内伤 治不好 ， 三尸 脑神 丹毒 解 不了 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
任我行,令狐冲,"徐克 让 任我行 对 令狐冲 说 ： 人心 就是 江湖 ， 你 怎么 退出 ？ """,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
曹豹,吕布,吕布 利用 张飞 和 曹豹 的 矛盾 ， 出兵 占领 徐州 ， 反客为主 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
