吕洞宾,韩湘子,八仙 铁拐李 、 汉 钟离 、 吕洞宾 、 何仙姑 、 蓝采和 、 韩湘子 、 曹国舅 、 张果老,人物关系/师生关系/学生
单联全,冯一非,2007 年 冯一非 和 单联全 一起 创作 了 家庭 情感 剧 《 我 的 丑娘 》 的 剧本 ， 并 在 剧中 饰演 丑娘 的 媳妇 赵小旭 。,人物关系/师生关系/学生
卫夫人,王羲之,王羲之 奋发向上 ， 游学 归来 书艺 猛进 ， 感动 了 爱才惜 才 的 郗 太尉 ， 最后 在 老师 卫夫人 的 撮合 下 ， 有情人终成眷属 。,人物关系/师生关系/学生
吕洞宾,韩湘子,新 八仙 传奇 内容提要 : 本剧 讲述 了 李玄 、 吕洞宾 、 铁拐李 、 韩湘子 、 何仙姑 等 八人 得道成仙 的 传奇 故事 。,人物关系/师生关系/学生
胡青牛,张无忌,张无忌 悟性 : 胡青牛 见 他 悟性 奇高 … …,人物关系/师生关系/学生
万剑一,林惊羽,真法 剑诀 四 式 剑诀 : 真法 剑诀 斩 鬼神 真诀 : 斩 鬼神 是 青云 门 掌门 道 玄 真人 的 师弟 万剑一 的 绝学 ， 后 林惊羽 在 祖师 斩 鬼神 精通 者 ( 2 张 ),人物关系/师生关系/学生
曹薰铉,李昌镐,在 国际 赛场 上 先后 战胜 曹薰铉 、 李昌镐 、 李世石 等 韩国 超一流 棋手 的 他 ， 被 媒体 称为 “ 中华 英雄 ” 。,人物关系/师生关系/学生
曹薰铉,李昌镐,作为 曹薰铉 的 内 弟子 ， 李昌镐 住 在 老师 家 ， 当 他 第一次 战胜 老师 的 时候 ， 曹薰铉 整夜未归 ， 而 李昌镐 依然 平心静气 地 在 楼上 打 棋谱 。,人物关系/师生关系/学生
王重阳,全真七子,孙不二 （ 1119 — 1182 ） 法名 不二 ， 号 清净 散人 ， 或 王重阳 与 全真七子 称 孙仙姑 。,人物关系/师生关系/学生
吕洞宾,韩湘子,26 . 神话 八仙 ： 铁拐李 汉 钟离 张果老 何仙姑 蓝采和 吕洞宾 韩湘子 曹国舅,人物关系/师生关系/学生
应天文,韩慕侠,韩慕侠 学拳 于 应天文 ， 同是 毕澄霞 门下 ， 两人 相互 印证 ， 认可 双方 皆 属 同门 ， 于是 自称为 广华派 八卦掌 。,人物关系/师生关系/学生
万剑一,林惊羽,林惊羽 则 偶然 得到 了 藏身 在 祖师 祠堂 中 的 上代 青云 最出色 的 人物 万剑一 的 教诲 ， 修为 也 大有 长进 。,人物关系/师生关系/学生
胡青牛,张无忌,在 被 张无忌 救活 以后 ， 胡青牛 夫妇 决定 驾车 离开 蝴蝶谷 。,人物关系/师生关系/学生
王重阳,全真七子,王重阳 去世 后 ， 全真七子 在 广为 传道 的 同时 ， 还 说服 成吉思汗 罢兵 止 杀 ， 挽救 苍生 于 危难 ， 使得 全真 派 更加 风行 天下 。,人物关系/师生关系/学生
吕洞宾,韩湘子,3 ） 蓬莱 八仙 ： 张果老 、 汉 钟离 、 吕洞宾 、 蓝采和 、 韩湘子 、 何仙姑 、 曹国舅 、 铁拐李 。,人物关系/师生关系/学生
卫夫人,王羲之,卫夫人 看到 王羲之 着急 的 样子 ， 既 可爱 ， 又 可笑 ， 便 说 ： “ 孩子 ， 不要 太急 了 ， 我 先 给 你 讲个 墨池 的 故事 吧 ！,人物关系/师生关系/学生
文殊广法天尊,金吒,李靖 ： “ 大儿子 叫 金吒 ， 拜 在 文殊广法天尊 门下 ； 二儿 名 木吒 ， 拜 普贤 真人 为师 。,人物关系/师生关系/学生
曾书书,王细雨,欧阳剑 秋 ： 年轻 一辈 弟子 ， 曾书书 徒弟 ， 爱慕 王细雨 ， 后 不幸 被 杀 。,人物关系/师生关系/学生
吕洞宾,韩湘子,"新论 依据 : 新近 发现 的 吕 氏族谱 、 蓝 氏族谱 以及 其他 考古 新 发现 , 记述 吕洞宾 、 蓝采和 、 韩湘子 等 人 的 生平事迹 … …",人物关系/师生关系/学生
吕洞宾,韩湘子,仙人 韩湘子 、 吕洞宾 分别 化 变成 和尚 、 道士 ， 私下 凡尘 ， 肆意 戏弄 牡丹 ， 看其 是否 诚心 修炼 ， 谁知 讨个 没趣,人物关系/师生关系/学生
曹薰铉,李昌镐,刘昌赫 、 李世石 、 李昌镐 、 朴永训 、 曹薰铉 等 。,人物关系/师生关系/学生
吕洞宾,韩湘子,从 “ 八仙 ” 故事 来 印证 ， 铁拐李 、 汉 钟离 、 蓝采和 、 张果老 、 何仙姑 、 吕洞宾 、 韩湘子 、 曹国舅 。,人物关系/师生关系/学生
吕洞宾,韩湘子,汉族 民间传说 中 的 八仙 分别 是 ： 铁拐李 、 钟离权 、 张果老 、 吕洞宾 、 何仙姑 、 蓝采和 、 韩湘子 、 曹国舅 。,人物关系/师生关系/学生
吕洞宾,韩湘子,中国 民间 流传 的 八位 仙人 ， 道教 援引 改造 之 ， 成 一组 上仙 ， 即 铁拐李 、 钟离权 、 吕洞宾 、 张果老 、 曹国舅 、 韩湘子 、 蓝采和 、 何仙姑 。,人物关系/师生关系/学生
卫夫人,王羲之,出自 晋 · 王羲之 《 题 卫夫人 笔阵 图后 》 。,人物关系/师生关系/学生
卫夫人,王羲之,二 、 玄 的 心灵 状态 ： 卫夫人 、 王羲之 书论,人物关系/师生关系/学生
曹薰铉,李昌镐,1998 年 第 4 届 三星 杯 第一轮 胜 金东烨 ； 16 强胜 曹薰铉 ； 8 强负 李昌镐,人物关系/师生关系/学生
卫夫人,王羲之,蔡邕 受于 神人 ， 而传 与 崔瑗 及 女 文姬 ， 文姬 传之 钟繇 ， 钟繇 传之 卫夫人 ， 卫夫人 传之 王羲之 ， 王羲之 传之 王献之 。,人物关系/师生关系/学生
包道乙,郑彪,方腊 派出 “ 灵应 天师 ” 包道乙 和 他 的 徒弟 “ 郑魔君 ” 郑彪 ， 以及 猎户 出身 的 将领 夏侯成 去 救应 。,人物关系/师生关系/学生
王重阳,全真七子,七子 全真七子 : 全真七子 ： 指 马钰 、 谭处端 、 刘处玄 、 丘处机 、 王处一 、 郝大通 、 孙不二 ， 为 道教 全真道 创始人 王重阳 的 七位 嫡传 弟子 。,人物关系/师生关系/学生
步鹰,燕双鹰,并 为了 步鹰 那 不可告人 的 目的 收燕家 唯一 的 幸存者 、 燕彪 的 小儿子 燕双鹰 为 徒弟 ， 训练 了 燕双鹰 很多 超人 本领 。,人物关系/师生关系/学生
吕洞宾,韩湘子,大家 都 知道 ， 民间传说 中 的 八仙 分别 是 ： 铁拐李 、 钟离权 、 张果老 、 吕洞宾 、 何仙姑 、 蓝采和 、 韩湘子 、 曹国舅 。,人物关系/师生关系/学生
于海,李连杰,《 少林寺 》 让 观众 着迷 的 是 ， 李连杰 的 一招一式 刚柔相济 ， 于海 的 螳螂拳 出神入化 ， 胡坚强 的 地趟 拳腾落 舒展 ， 于承惠 的 醉 剑 游龙 似凤 。,人物关系/师生关系/学生
吕洞宾,韩湘子,国舅 偕 兄弟二人 赶到 朱 县令 家 ， 老二 将 手 一举 ， 点金 棒 飞回 他 手中 ， 立即 变成 一只 神箫 ， 兄弟二人 恢复 了 吕洞宾 和 韩湘子 的 本相 。,人物关系/师生关系/学生
吕洞宾,韩湘子,第二层 北门 ， 自 西向东 共 八幅 勺 “ 仙 醉酒 ” 画面 ， 依次 仍为 钟离权 、 张果老 、 吕洞宾 、 曹国舅 、 铁拐李 、 蓝采和 、 韩湘子 和 何仙姑 。,人物关系/师生关系/学生
吕洞宾,韩湘子,八仙洞 ， 因 吕洞宾 游此 而 名 ， 洞内塑 道家 八仙 ， 即汉 钟离 、 曹国舅 、 韩湘子 、 李铁拐 、 张果老 、 吕洞宾 、 何仙姑 、 蓝彩 和 等 。,人物关系/师生关系/学生
陈辅,陈靖仇,"陈辅 将 自己 复国 的 愿望 , 全落 在 幼小 的 陈靖仇 身上 ( 陈靖仇 之名 , 即 是 “ 靖北虏 , 复国 仇 ” 的 意思 ) 。",人物关系/师生关系/学生
云中子,雷震子,云中子 作罢 诗 ， 命 雷震子 ； “ 随 我 进洞 来 。 ”,人物关系/师生关系/学生
曹薰铉,李昌镐,同年 弟子 李昌镐 夺走 其 最后 一个 国内 头衔 大王 战 ， 从此 韩国 棋坛 结束 长达 19 年 的 曹薰铉 时代 。,人物关系/师生关系/学生
陈辅,陈靖仇,不久 ， 陈国 后裔 陈靖仇 在 想 办法 救 师父 陈辅 之 时 ， 在 月 河村 认识 被 村人 歧视 的 白发 少女 于 小雪 ， 于 黑 山镇 结识 拓跋 部落 二 小姐 拓跋 玉儿 。,人物关系/师生关系/学生
卫夫人,王羲之,一说 为 卫铄 ， 即 卫夫人 ， 王羲之 的 老师 。,人物关系/师生关系/学生
吕洞宾,韩湘子,八洞 神仙 道教 八仙 : 今天 人们 熟知 的 道教 八仙 ， 是 指 张果老 、 铁拐李 、 汉 钟离 、 吕洞宾 、 韩湘子 、 何仙姑 、 蓝采和 与 曹国舅 。,人物关系/师生关系/学生
曹薰铉,李昌镐,副帅 之战 ， 常昊 力挫 韩国 围棋 皇帝 曹薰铉 ， 直奔 韩国 的 农心杯 定海神针 李昌镐 阵前 。,人物关系/师生关系/学生
吕洞宾,韩湘子,八仙 ： 铁拐李 、 汉 钟离 、 吕洞宾 、 何仙姑 、 蓝采和 、 韩湘子 、 曹国舅 、 张果老,人物关系/师生关系/学生
曹薰铉,李昌镐,第 3 局 模仿 之战 黑方 曹薰铉 白方 李昌镐,人物关系/师生关系/学生
吕洞宾,韩湘子,八仙 即 汉族 民间传说 中 的 李铁拐 、 汉 钟离 、 张果老 、 何仙姑 、 蓝采和 、 吕洞宾 、 韩湘子 、 曹国舅 八位 神仙 。,人物关系/师生关系/学生
吕洞宾,韩湘子,2 . 该法 因其 假托 汉 钟离 、 吕洞宾 、 韩湘子 、 曹国舅 、 何仙姑 、 蓝 采荷 、 张果老 、 铁拐李 八仙 诸形 （ 态 ） 演之 ， 故 名 。,人物关系/师生关系/学生
曹薰铉,李昌镐,韩国队 李昌镐 领衔 ， 曹薰铉 、 刘昌赫 、 睦镇硕 、 崔圭丙 、 洪钟贤 、 郑寿铉 参赛 。,人物关系/师生关系/学生
卫夫人,王羲之,③ 卫氏 夫人 ： 卫夫人 是 运城 夏县 人 ， 曾任 王羲之 的 老师 。,人物关系/师生关系/学生
李蒙,骆家辉,1997 年 3 月 9 日 ， 李蒙 为 骆家辉 诞下 一名 重 5 磅 9 安士 （ 5 斤 2 两 ） 的 女儿 ， 并 给 她 取名 叫 EmilyNicoleLocke 。,NAN
王晓玉,刘晓庆,感情生活 : 王晓玉 与 他 的 妻子 刘晓庆 ( 3 张 ),NAN
史文恭,宋江,宋江 将 曾升 斩首 ， 杀 尽 曾家 满门 ， 押 着 史文恭 回军 梁山 。,NAN
王熙凤,贾琏,第二十回 王熙凤 正言弹 妒意 林黛玉 俏语 谑 娇音 第三辑 目录 : 第二十一回 贤袭 人 娇嗔 箴 宝玉 俏 平儿 软语 救 贾琏,人物关系/亲属关系/配偶/丈夫/现夫
苏蕙,窦滔,“ 璇玑 图 ” 织好 后 ， 苏蕙 派 人 送往 襄阳 交给 窦滔 。,人物关系/亲属关系/配偶/丈夫/现夫
何泽慧,钱三强,何泽慧 感情生活 : 钱三强 是 一代 国学大师 钱玄同 的 儿子 ， 天性 聪敏 ， 勤奋好学 。,人物关系/亲属关系/配偶/丈夫/现夫
罗通,罗成,唐王 李世民 亲封 忠良 罗成 之子 ， 15 岁 的 罗通 为 扫北 大元帅 ， 令其 平灭 反贼 。,人物关系/亲属关系/血亲/自然血亲/父母/生父
扶苏,秦始皇,秦始皇 死后 ， 他 与 赵高 定谋 ， 改 遗诏 ， 杀 始皇 长子 扶苏 ， 立少子 胡亥 为帝 。,人物关系/亲属关系/血亲/自然血亲/父母/生父
毛岸青,毛泽东,毛泽东 的 次子 毛岸青 经常 受到 罗荣桓 的 接济 。,人物关系/亲属关系/血亲/自然血亲/父母/生父
白敬祺,佟湘玉,恋人 / 青梅竹马 ： 白敬祺 （ 佟湘玉 与 白展堂 之子 ）,人物关系/亲属关系/血亲/自然血亲/父母/生母
刘英娥,袁齐妫,后来 袁齐妫 嫁给 宜都 王 刘义隆 ， 成为 宜都 王妃 ， 并 为 刘义隆 生 下 儿子 刘劭 和 女儿 东阳 献 公主 刘英娥 。,人物关系/亲属关系/血亲/自然血亲/父母/生母
杨不悔,纪晓芙,梁少霞 电视剧 配音 : 梁少霞 1994 : （ 倚天 屠龙记 ） 纪晓芙 、 杨不悔 梁少霞 1995 : （ 同一 屋檐下 / 同一 屋檐下 II ） 柏木 小梅,人物关系/亲属关系/血亲/自然血亲/父母/生母
钱基博,钱钟书,华中师大 是 钱钟书 的 尊人 钱基博 的 终老 之地 ， 华中师大 领导 决定 于 1987 年 钱基博 的 百年诞辰 时开个 隆重 的 纪念会 。,人物关系/亲属关系/血亲/自然血亲/子女/儿子
江别鹤,江玉郎,虽然 生性 淫邪 阴毒 ， 可 平生 最 看不上 伪君子 ， 直指 江别鹤 与 江玉郎 都 非 善类 ， 乃 伪善 之 辈 。,人物关系/亲属关系/血亲/自然血亲/子女/儿子
谭江柏,谭咏麟,谭咏麟 手 捧 父亲 遗照 2006 年 3 月 16 日 ， 95 岁 高龄 的 谭江柏 与世长辞 。,人物关系/亲属关系/血亲/自然血亲/子女/儿子
宁中则,岳灵珊,1 人物 生平 : 岳灵珊 为 华山派 掌门 岳不群 和 宁中则 的 独女 ， 从小 与 大 师兄 令狐冲 是 青梅竹马 ， 与 令狐冲 合创 冲灵 剑法 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
吴绮莉,吴卓林,[ 11 - 12 ] 2011 年 吴绮莉 毅然 带 着 女儿 吴卓林 由 上海 返港 定居 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
李逍遥,李忆如,"仙剑 奇侠传 一后 传 内容简介 : 本书 是 根据 电视剧 版 《 仙一 》 改编 的 灵儿 死 了 后 , 李逍遥 会带 着 数月 大 的 李忆如 作出 什么 选择 呢 ?",人物关系/亲属关系/血亲/自然血亲/子女/女儿
萧令嫕,王溥,王琳 娶 梁武帝 妹妹 义兴 长 公主 萧令嫕 ， 其子 王铨 娶 武帝 女 永嘉 公主 ， 王铨 子 王溥 娶 武帝 孙女 余姚公主 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
吴老狗,吴邪,（ 盗墓 笔记 人物 ） : 《 盗墓 笔记 》 中 人物 ， 长沙 有名 的 老 九门 第五家 吴老狗 的 三 儿子 ， 吴邪 的 三叔 ， 吴家 最后 一代 真正 的 盗墓者 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
范高平,范岱年,范高平 人物 简介 : 范高平 （ 1868 - 1944 ） ， 是 范岱年 的 祖父 ， 范寿康 的 父亲 ， 浙江 上虞 人 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
刘咏尧,刘若英,比 朋友 多一点 歌手 介绍 : 刘若英 出身 军人 世家 ， 其 祖父 刘咏尧 毕业 于 黄埔军校 一期 ， 陆军 四星 上将 退役 ， 刘父 则 是 海军 舰长 退役 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
刘咏尧,刘若英,刘若英 出身 军人 世家 ， 其 祖父 刘咏尧 毕业 于 黄埔军校 一期 ， 陆军 四星 上将 退役 ， 刘父 则 是 海军 舰长 退役 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
霍仙姑,霍秀秀,霍仙姑 ： 霍秀秀 的 奶奶 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
杨婵,杨戬,大 金乌 奉命 下令 诛杀 杨家 满门 ， 杀 了 杨天佑 和 杨蛟 ， 杨戬 和 杨婵 在 天 蓬元帅 的 相助 之下 幸免于难 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
平阳君,赵惠文王,赵惠文王 ( 赵何 ) 安阳 君 ( 赵章 ) 平阳君 ( 赵豹 ) 平原君 ( 赵胜 ) … … … … … … … … … … …,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
张顺,张横,张横 梁山 聚义 : 祝家庄 之 战后 ， 张横 与 张顺 一同 镇守 山后 旱寨 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
方如沁,方兰生,方如沁 和 孙月言 这边 正 担心 方兰生 ， 就 见 欧阳少恭 带 着 假巽芳 和 方兰生 回来 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/弟弟
季布,季心,季心 ： 季布 弟 ， 亦 以 任侠 名 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/弟弟
姜王后,姜文焕,姜桓楚 和 姜王后 被 纣王 无端 杀害 ， 姜文焕 悲愤交加 ， 自立 为 东伯侯 ， 竖起 反商 大旗 ， 是 八百 路 诸侯 中 第一个 造反 的 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/弟弟
尤二姐,尤氏,尤二姐 人物 简介 : 新版 红楼梦 尤二姐 尤二姐 ， 贾珍 妻 尤氏 的 异母 妹 ， 是 尤老娘 前夫 所 生 ， 后 尤老娘 改嫁 尤家时 随来 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
和政公主,宁国公主,安禄山 造反 的 那 一年 ， 京城 被 攻破 ， 和政公主 的 姐姐 宁国公主 的 丈夫 战死 了 ， 宁国公主 十分 悲伤 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
和硕敦恪公主,和硕温恪公主,海宽 之 女 ， 生 爱新觉罗 · 胤 祥 、 和硕温恪公主 、 和硕敦恪公主 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
章子男,章子怡,章子男 人物 经历 : 章子男 ， 章子怡 的 哥哥 ， 内地 经纪人 ， 原来 的 工作 单 章子男 在 章子怡 的 新闻 发布会 上位 是 电信公司 ， 与 父亲 同一 单位 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
杨诺思,杨永晴,2008 年 4 月 杨永晴 堂姐 杨诺思 透露 陈冠希 与 杨永晴 感情 未 变 ， 未有 分手 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,（ “ 皮皮鲁 鲁西西 ” 系列 童话剧 ） : “ 皮皮鲁 鲁西西 ” 系列 童话剧 《 罐头 小人 》,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
施南生,徐克,每年 年三十 除夕 ， 我们 都 是 跟 一众 友好 如 陈百强 、 徐克 、 施南生 夫妇 等 在 希尔顿酒店 共度 的 。,人物关系/亲属关系/配偶/丈夫/前夫
何超琼,许晋亨,何超琼 （ 蓝琼缨 所 出 ） = 许晋亨 （ 离婚 ）,人物关系/亲属关系/配偶/丈夫/前夫
傅明宪,叶剑波,傅明宪 情感 婚姻 : 1998 年 ， 傅明宪 与 香港 上市公司 海域 集团 主席 叶剑波 拍拖 一年 多后 结为夫妇 。,人物关系/亲属关系/配偶/丈夫/前夫
祖丁,沃甲,这一 动乱 历经 仲丁 、 外 壬 、 河 亶 甲 、 祖乙 、 祖辛 、 沃甲 、 祖丁 、 南庚 、 阳甲 九王 ， 故 名 。,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/叔伯
赵粲,赵俊,后 追怀 舅氏 之恩 ， 显官 赵俊 ， 纳俊兄 虞 （ 赵虞 ） 女 粲 （ 赵粲 ） 于 后宫 为 夫人 。,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/叔伯
宗悫,宗炳,“ 乘风 ” ， 《 南 史 · 宗悫 传 》 记载 ， 宗悫 少有 大志 ， 曾 对 他 的 叔父 宗炳 说 ： “ 愿乘 长风 破 万里 浪 。 ”,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/叔伯
欧阳建,石崇,卫尉 石崇 之甥 欧阳建 素 与 相国 伦有隙 ， 崇有 爱妾 曰 绿珠 ， 孙秀 使求 之 ， 崇不 与 。,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/舅舅
羊欣,王献之,书法家 王献之 在 羊欣 的 新 白丝裙 上 作书 ， 羊欣 视为 珍宝 ， 学习 揣摩 ， 书法 大进 。,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/舅舅
欧阳建,石崇,因以 能 文善 诗 ， 与 石崇 、 欧阳建 、 陆机 等 文人 攀附 于 贾后 弟 贾 谥 周围 ， 号 曰 京师 “ 二十四 友 ” 。,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/舅舅
张一健,洪美雪,张一健 （ 马国明 饰 ） 、 范子妤 （ 杨怡 饰 ） 、 洪美雪 （ 黄智雯 饰 ）,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/姑妈
张恭庆,张爱玲,张佩纶 的 第三代 中出 了 一个 知名 女作家 张爱玲 ， 她 比 张恭庆 高 一个 辈分 。,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/姑妈
霍秀秀,霍玲,霍仙姑 地位 : 老 九门 第七家 ， 霍玲 的 妈妈 ， 霍秀秀 的 奶奶 。,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/姑妈
郑鸿逵,郑成功,隆武 时期 ， 受封 宁靖王 ， 南明 时期 先后 在 方国安 、 郑鸿逵 、 郑成功 军中 任 监军 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄子
金敬姬,金正恩,金正恩 的 爷爷 金日成 有过 两任 妻子 ， 第一任 妻子 金正淑 ， 生有 两子 一女 ： 金正日 、 金 万一 、 金敬姬 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄子
金敬姬,金正恩,“ 虽然 金敬姬 自杀 的 原因 未 被 公布 ， 但 她 写下 遗书 诅咒 侄子 金正恩 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄子
王子腾,王熙凤,因为 王熙凤 是 王夫人 的 内侄女 ， 王夫人 又 是 王子腾 的 妹妹 ， 王熙凤 与 王子腾 关系 自然 紧密 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
白浅,凤九,天族 有 五方 五帝 ， 青丘 之国 亦 有 五荒 五帝 ， 因 白浅 上神 迟早 要 嫁入 天族 ， 两百年 前 ， 便 将 自己 在 青丘 的 君位 交由 凤九 殿下 承下 了 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
殷素素,殷离,我们 再 来说 说 殷离 ， 又名 蛛儿 ， 和 她 姑姑 殷素素 一样 性情 古怪 ， 任性 专横 。 但是 因为 她 母亲 受 二娘 欺负 ， 让 殷离 性格 变得 偏激 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
刘益素,艾慧,刘益素 看看 冯巩 和 艾慧 ， 又 瞧瞧 动物 拼图 ， 一会儿 微笑 ， 一会儿 皱眉 ， 然后 抖 抖颤 颤用 手 抚摸 … …,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/儿媳
黄笑莺,范子妤,一健 与 范子妤 婚后 和 母亲 黄笑莺 同 住 ， 子妤 已 怀有 身孕 ， 三人 一边 期待 着 孩子 的 来临 ， 一边 过 着 幸福 安稳 的 家庭 生活 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/儿媳
刘益素,艾慧,刘益素 笑 得 格外 开心 ， 冯巩 和 艾慧 心头 更是 泛起 亲情 的 温暖 ！,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/儿媳
任我行,令狐冲,而 被 囚禁 的 任我行 终 被 令狐冲 和 任盈盈 救出 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
任我行,令狐冲,任盈盈 之后 与 令狐冲 一起 前往 梅庄 救 任我行 ， 然而 令狐冲 却 被 换作 任我行 的 替身 而 遭禁 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
曹豹,吕布,下 邳 守 将 曹豹 反叛 ， 献城 归附 吕布 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
薛金莲,樊梨花,樊江 关 : 原创 派生 剧目 ， 不见 三传 ， 主要 将 樊梨花 和 薛金莲 矛盾 到 和解 的 故事 。,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
石无痕,苏幻儿,主要 人物 ： 苏幻儿 杨意柳 石无忌 石无痕 石无介 秦秋雨 冷刚,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
薛金莲,樊梨花,"樊梨花 率兵 来到 麒麟山 , 刁月娥 、 薛金莲 带领 女兵 施展 美人计 , 终于 使 麒麟山 守 将 蛮子 牙 、 蛮子 海上 钩 。",人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
黄睿靓,陈水扁,（ 陈水扁 亲家 黄百禄 ） : 黄百禄 系原任 台湾 民主 进步党 第 10 - 11 届 党 主席 陈水扁 的 亲家 ， 其 女儿 黄睿靓 是 陈水扁 儿子 陈致中 的 老婆 。,人物关系/亲属关系/姻亲/配偶的血亲/配偶的父母/公公
乐颜,宁昊天,角色 由 李易 峰 饰演 ， 与 乐颜 （ 唐嫣饰 ） 相爱 ， 是 宁昊天 （ 张智尧 饰 ） 的 儿子 。,人物关系/亲属关系/姻亲/配偶的血亲/配偶的父母/公公
谢月镜,王恭,谢晦 ， 子女 有 谢世 休 、 谢氏 （ 嫁 彭城王 刘义康 ） 、 谢氏 （ 嫁 新野 侯 刘义宾 ） 谢月镜 夫君 : 王愔 之 谢月镜 公公 : 王恭,人物关系/亲属关系/姻亲/配偶的血亲/配偶的父母/公公
郭靖,黄药师,襄阳 大战 ， 郭靖 、 黄蓉 、 黄药师 等 用 “ 二十八宿 大阵 ” 大战 蒙古 军 。,人物关系/亲属关系/姻亲/配偶的血亲/配偶的父母/岳父
郭靖,黄药师,及后 ， 为了 寻访 黄药师 而 重返 中原 ， 巧遇 杨康之 子 杨过 （ 刘德华 ） ， 郭靖 见 他 年幼 乏人 照顾 ， 把 他 带回 桃花岛 抚养 。,人物关系/亲属关系/姻亲/配偶的血亲/配偶的父母/岳父
郭靖,黄药师,柯镇恶 背景 故事 : 欧阳锋 与 杨康 设 下 毒计 ， 江南 六怪 桃花 岛上 中伏 ， 柯镇恶 逃出 后 ， 与 全真七子 及 郭靖 烟雨楼 前 大战 黄药师 。,人物关系/亲属关系/姻亲/配偶的血亲/配偶的父母/岳父
严英云,徐良,评书 《 白眉 大侠 》 人物 严英云 ， 人称 “ 亚 侠女 ” ， 是 徐良 的 未婚妻 。,人物关系/亲属关系/配偶/丈夫/未婚夫
严英云,徐良,因此 ， 王顺 也 想 用 严英云 作 诱饵 ， 吸引 徐良 同 他 决斗 。,人物关系/亲属关系/配偶/丈夫/未婚夫
纪晓芙,殷梨亭,但 在 和 殷梨亭 相处 的 过程 中 ， 渐渐 的 被 殷梨亭 之 于 母亲 纪晓芙 的 感情 所 打动 ， 还债 的 心理 更加 严重 ， 终于 到 了 “ 以身 相换 ” 的 地步 。,人物关系/亲属关系/配偶/丈夫/未婚夫
西门吹雪,陆小凤,所以 西门吹雪 纵使 在 陆小凤 面前 也 是 一贯 的 冷淡 ， 但 每当 陆小凤 有求于 他 或是 陷于 危难 时 ， 西门 都 是 义不容辞 的 帮助 他 。,人物关系/社交关系/友谊关系/朋友
叶翔,孟星魂,孟星魂 为了 小蝶 ， 为了 老伯 ， 为了 叶翔 ， 为了 感情 和 武林 ， 要 与 律 香川 决一死战 。,人物关系/社交关系/友谊关系/朋友
冯淬帆,曾志伟,其中 曾志伟 、 陈百祥 与 冯淬帆 正是 当年 王晶 红极一时 的 代表作 《 精装 追女仔 》 系列 电影 中 的 主要演员 。,人物关系/社交关系/友谊关系/朋友
