尤二姐,贾琏,此事 终 被 凤姐 探知 ， 她 乘 贾琏 外出 机会 ， 把 尤二姐 赚入 大观园 ， 再用 各种 毒辣 办法 孤立 和 摧残 尤二姐 。,人物关系/亲属关系/配偶/丈夫/现夫
许誉卿,王微,王微 相关 记载 : 钱谦益 说 ： “ 颍川 （ 许誉卿 ） 在 谏 垣 ， 当政 乱国 危之日 ， 多所 建白 ， 抗节 罢免 ， 修微 有助 焉 。 ”,人物关系/亲属关系/配偶/妻子/现妻
张无忌,赵敏,屠龙刀 和 倚天剑 的 巨大 诱惑 使 武林中 唯利是图 之 人 不肯 放过 谢逊 ， 周芷若 、 赵敏 与 张无忌 之间 也 变得 扑朔迷离 。,人物关系/亲属关系/配偶/妻子/现妻
姜承,欧阳倩,经历 种种 事件 后 ， 欧阳倩 对 姜承 依然 不离 不弃 ， 更 不顾 欧阳 家 的 反对 ， 成为 其 妻子 。,人物关系/亲属关系/配偶/妻子/现妻
丁秋星,蔡明,在 蔡明 22 岁 那年 ， 在 一次 联欢 活动 上 ， 认识 了 丁秋星 ， 那时 蔡明 在 北影厂 演员 剧团 工作 ， 丁秋星 是 中国 广播 艺术团 青年 导演 。,人物关系/亲属关系/配偶/妻子/现妻
曹襄,卫长公主,卫长公主 去世 后 与其 夫 平阳 共侯 曹襄 合葬 于茂陵 。,人物关系/亲属关系/配偶/妻子/现妻
张学友,罗美薇,1986 年 ， 张学友 与 香港 女演员 罗美薇 相恋 。,人物关系/亲属关系/配偶/妻子/现妻
许晋亨,李嘉欣,出处 ： 李嘉欣 拒 生子 传 许晋亨 百万元 找 代母 产子,人物关系/亲属关系/配偶/妻子/现妻
杨威,杨云,体操 ： 陈一 冰 、 邹凯 、 李小鹏 、 杨威 、 杨云 、 程菲 、 滕 海滨 、 冯喆 、 郭伟阳 、 张成龙 、 肖钦,人物关系/亲属关系/配偶/妻子/现妻
刘备,孙尚香,诸葛亮 智谋 过 人 ， 将计就计 ， 派 赵云 护驾 ， 过江 大肆宣扬 刘备 迎娶 孙尚香 ， 江东 百姓 皆知 。,人物关系/亲属关系/配偶/妻子/现妻
钱学森,蒋英,钱学森 和 蒋英 两人 相濡以沫 走过 了 大半生 ， 当初 经历 了 怎样 的 恋爱 过程 ?,人物关系/亲属关系/配偶/妻子/现妻
蒋介石,宋美龄,总 洋房 位于 商量 岗 森林 游乐区 ， 为 蒋介石 与 宋美龄 当年 避暑 之 处 。,人物关系/亲属关系/配偶/妻子/现妻
白岩松,朱宏钧,朱宏钧 要 上楼 了 ， 白岩松 鼓足勇气 ， 认真 地 对 她 说 ： “ 小朱 ， 从 见到 你 的 第一眼 起 ， 你 就 成 了 我 放不下 的 牵挂 。 ”,人物关系/亲属关系/配偶/妻子/现妻
况天佑,马小玲,六十年 后 ， 况国华 改名 况天佑 ， 却 巧遇 驱魔 一族 马丹娜 后人 马小玲 。,人物关系/亲属关系/配偶/妻子/现妻
南宫问天,东方铁心,最好 的 朋友 ： 东方铁心 ， 南宫问天,人物关系/亲属关系/配偶/妻子/现妻
江枫,花月奴,花月奴 与 江枫 之子 ， 本名 江小鱼 ， 人称 小鱼儿 ， 是 漏网之鱼 的 意思 ， 书中 有时 又 叫 江鱼 。,人物关系/亲属关系/配偶/妻子/现妻
蒋介石,宋美龄,一九三一年 ， “ 九一八事变 ” 后 ， 蒋介石 携 夫人 宋美龄 来 陕西 ， 以 游山玩水 为名 ， 布置 大规模 的 剿共 活动 。,人物关系/亲属关系/配偶/妻子/现妻
蒋介石,宋美龄,宋美龄 晚年 处境 : 1975 年 4 月 5 日 蒋介石 在 台北 病死 。,人物关系/亲属关系/配偶/妻子/现妻
杨威,杨云,热气球 上 的 杨云 也 急切 地 高呼 新郎 的 名字 ― ― “ 杨威 、 杨威 ！ ”,人物关系/亲属关系/配偶/妻子/现妻
江枫,花月奴,就 在 花月奴 产子 时 ， 因 书童 江别鹤 的 出卖 ， 单恋 江枫 的 邀 月宫 找到 他们 ， 将 二人 杀害 。,人物关系/亲属关系/配偶/妻子/现妻
蒋介石,宋美龄,1927 年 支持 蒋介石 “ 清 党 ” 反共 ， 大姐 宋霭龄 初时 也 曾 附和 母亲 一道 反对 蒋宋 联姻 ， 但 后来 被 宋美龄 说服 。,人物关系/亲属关系/配偶/妻子/现妻
霍启刚,郭晶晶,此外 ， 郭晶晶 是 奥运冠军 名气 大 ， 又 因为 和 霍启刚 的 恋情 备受 港人 关注 ， 所以 狗 仔会 盯上 郭晶晶 毫不 意外 。,人物关系/亲属关系/配偶/妻子/现妻
石井裕也,满岛光,满岛光 与 石井裕也 于 25 日 正式 提交 申请书 登记 结婚 。,人物关系/亲属关系/配偶/妻子/现妻
黄苗子,郁风,夏衍 专程到 盘溪 徐悲鸿 的 美术学院 找到 了 郁风 ， 并 说服 了 她 ， 从而 玉成 了 黄苗子 、 郁风 的 “ 国共合作 ” 。,人物关系/亲属关系/配偶/妻子/现妻
夏东海,刘梅,好不容易 送走 厨师 ， 刘梅 忍不住 想 揍 夏东海 ， 东海 说 明天 让 厨师 再 来 一次 ， 一定 可以 把 事态 给 搬 过来 。,人物关系/亲属关系/配偶/妻子/现妻
西门吹雪,孙秀青,西门吹雪 的 夫人 正是 峨眉 四秀 之一 孙秀青 。,人物关系/亲属关系/配偶/妻子/现妻
陆展元,何沅君,陆展元 与 何沅君 成婚 时 ， 李莫愁 曾 与 武三通 大闹 婚礼 ， 不料 却 被 一位 大理 天龙 寺 的 高僧 阻回 （ 陈晓 版 改为 一灯大师 所阻 ） 。,人物关系/亲属关系/配偶/妻子/现妻
许晋亨,李嘉欣,比婚 女 李嘉欣 : 2008 年 ， 李嘉欣 和 许晋亨 得 婚礼 开销 中 ， 仅 婚宴 的 花费 ， 就 超过 1 亿港元 ， 折合 人民币 9000 多万 。,人物关系/亲属关系/配偶/妻子/现妻
林皓阳,苏曼音,该剧 主要 围绕 着 家庭 三代 的 情感 恩怨 展开 ， 讲述 了 青梅竹马 的 林皓阳 和 苏曼音 的 爱情 纠葛 故事 。,人物关系/亲属关系/配偶/妻子/现妻
公子羽,明月心,明月心 说明 了 一切 ， 原来 公子羽 只是 一个 虚幻 的 名号 ， 谁 的 武功 高 ， 谁 就是 公子羽 ， 所以 傅红雪 杀 了 燕南 飞 ， 他 就是 公子羽 。,人物关系/亲属关系/配偶/妻子/现妻
张翠山,殷素素,1346 张无忌 回 中原 ， 张三丰 虚岁 100 ， 张翠山 、 殷素素 自杀 。,人物关系/亲属关系/配偶/妻子/现妻
霍启刚,郭晶晶,昨天中午 12 时 朱玲玲 到 医院 探望 孙子 ， 戴着 太阳眼镜 的 她 ， 名副其实 是 最 美丽 的 奶奶 ， 问 霍启刚 是不是 一直 陪 着 郭晶晶 ？,人物关系/亲属关系/配偶/妻子/现妻
江枫,花月奴,那 花月奴 这个 邀月 第一 奴仆 定然 是 第一 人选 ， 所以 肯定 衣食住行 都 和 江枫 在 一起 ， 以防 对方 再 自杀 。,人物关系/亲属关系/配偶/妻子/现妻
钱学森,蒋英,钱学森 与 蒋英 从 就 小 青梅竹马 。,人物关系/亲属关系/配偶/妻子/现妻
夏正松,于靓,曾经 情敌 ： 夏友善 （ 夏正松 与 于靓 抱养 的 女儿 ， 后来 与 真真 冰释 前嫌 ）,人物关系/亲属关系/配偶/妻子/现妻
蒋介石,宋美龄,晚年 的 蒋介石 与 妻子 宋美龄,人物关系/亲属关系/配偶/妻子/现妻
夏东海,刘梅,于是 ， 夏东海 和 刘梅 拉 着 是 刘星 、 夏雨 ， 买 了 好多 东西 去 看 那个 被 撞伤 的 老奶奶 ， 老奶奶 的 儿媳妇 接待 了 他们 。,人物关系/亲属关系/配偶/妻子/现妻
夏青,葛兰,葛兰 不 知道 作为 同事 的 夏青 何时 爱上 了 自己 ， 那时 她 还 太小 。,人物关系/亲属关系/配偶/妻子/现妻
霍震霆,朱玲玲,2005 年 9 月 ， 霍震霆 和 朱玲玲 秘密 签署 了 离婚 协议 ， 维系 了 27 年 的 “ 童话 婚姻 ” 终于 画上 了 句号 。,人物关系/亲属关系/配偶/妻子/前妻
黄志忠,何音,觜 角 ： 王安石 苏轼 ， 范冰冰 李晨 ， 何音 黄志忠 ， 黄杏秀 陈百祥,人物关系/亲属关系/配偶/妻子/前妻
胡金铨,钟玲,在 胡金铨 没有 去世 以前 ， 时常 到 台湾 去 ， 跟 钟玲 还是 很 好 的 朋友 ， 而且 孙康 宜 还 看过 一张 相片 ， 钟玲 很 友好 地 跟 胡金铨 挽 着手 。,人物关系/亲属关系/配偶/妻子/前妻
莫绍谦,慕咏飞,莫绍谦 得知 当年 家族企业 失利 其实 是 慕咏飞 为 得到 自己 而 一手 策划 ， 开始 反击 ， 逐渐 占据 上风 。,人物关系/亲属关系/配偶/妻子/前妻
莫绍谦,慕咏飞,为 挽救 家业 ， 莫绍谦 受迫 与 慕氏 集团 千金 慕咏飞 商业 联姻 。,人物关系/亲属关系/配偶/妻子/前妻
霍震霆,朱玲玲,霍震霆 ， 霍英东 长子 ， 1978 年 与 港姐 冠军 朱玲玲 结婚 。,人物关系/亲属关系/配偶/妻子/前妻
黄毅清,黄奕,黄毅清 发微博 与 黄奕 律师 隔空 对质 ， 并 附上 与 黄奕 离婚 协议书 以 澄清 误会 。,人物关系/亲属关系/配偶/妻子/前妻
黄毅清,黄奕,黄奕 出轨 事件 黄毅清 回应 : 自称 还原 事实 。,人物关系/亲属关系/配偶/妻子/前妻
张振寰,鲍正芳,鲍正芳 个人经历 : 与 前夫 张振寰 育有 一子 。,人物关系/亲属关系/配偶/妻子/前妻
胡金铨,钟玲,胡金铨 拍摄 《 笑傲江湖 》 期间 ， 与 钟玲 离婚 ， 但是 怎么 离婚 的 ， 二人 都 不 爱 讲 。,人物关系/亲属关系/配偶/妻子/前妻
张承中,任家萱,4 月 27 日 任家萱 与 张承中 办理 离婚 手续 。,人物关系/亲属关系/配偶/妻子/前妻
霍震霆,朱玲玲,在 发布会 上 ， 霍震霆 虽然 没有 说话 ， 但 对 着 记者 的 照相机 ， 他 丝毫 没有 回避 ， 反而 大大方方 地为 朱玲玲 造势 。,人物关系/亲属关系/配偶/妻子/前妻
朱芳雨,胡美,开 香槟 、 切 蛋糕 ， 朱芳雨 和 胡美 在 超过 600 人 的 祝福 当中 完成 了 神圣 的 仪式 。,人物关系/亲属关系/配偶/妻子/前妻
朱芳雨,胡美,2009 年 12 月 15 日 ， 朱芳雨 与 胡 美的 爱情 结晶 降生 ， 不到 一年 后 ， 胡美 在 香港 又 产下 一 子 ， 朱芳雨 成为 了 两个 孩子 的 父亲 。,人物关系/亲属关系/配偶/妻子/前妻
刘翔,葛天,葛天 个人 生活 : 在 2009 年 10 月 25 日 的 一次 朋友 聚会 中 ， 刘翔 和 葛天 不期而遇 ， 这 也 是 他们 第一次 相见 ， 地点 是 在 北京 。,人物关系/亲属关系/配偶/妻子/前妻
黄毅清,黄奕,2014 年 7 月 4 日 黄毅清 与 黄奕 签署 离婚 协议 。,人物关系/亲属关系/配偶/妻子/前妻
霍震霆,朱玲玲,霍启刚 ： （ 1979 年 7 月 2 日 — ） ， 生于 香港 ， 祖籍 广州 番禺 ， 为 霍震霆 与 前妻 朱玲玲 长子 。,人物关系/亲属关系/配偶/妻子/前妻
莫绍谦,慕咏飞,慕咏飞 的 强势 刻薄 令 莫绍谦 无法忍受 ， 新婚之夜 即 分居 。,人物关系/亲属关系/配偶/妻子/前妻
黄毅清,黄奕,许多 网友 发现 在 浏览器 输入 “ 黄奕 . 我爱你 ” 会 直接 跳转 到 黄毅清 自己 的 微博 ， 不过 后来 跳转 则 被 取消 。,人物关系/亲属关系/配偶/妻子/前妻
刘翔,葛天,马月 个人 生活 : 2014 年 9 月 ， 刘翔 新婚 妻子 葛天 走红 ， 随即 有人 在 网上 曝出 葛天 与 前男友 亲密 合照 ， 前女友 ( 3 张 ),人物关系/亲属关系/配偶/妻子/前妻
刘翔,葛天,4 个人 生活 : 2014 年 9 月 ， 刘翔 新婚 妻子 葛天 走红 ， 随即 有人 在 网上 曝出 葛天 与 前男友 亲密 合照 ， 前女友 ( 3 张 ),人物关系/亲属关系/配偶/妻子/前妻
邵昕,黄玉婷,黄玉婷 感情生活 : 黄玉婷 与 邵昕 恋情 : 黄玉婷 与 邵昕,人物关系/亲属关系/配偶/妻子/前妻
霍震霆,朱玲玲,在 注册 仪式 及 午膳 后 ， 霍震霆 更换 了 休闲服 ， 大约 下午 4 时 50 分 乘车 离开 ， 朱玲玲 与 罗康瑞 也 随后 离开 。,人物关系/亲属关系/配偶/妻子/前妻
胡金铨,钟玲,之后 ， 中央 电影 社长 取 片名 为 《 天下第一 》 ， 影片 英文名 则 由 胡金铨 妻子 钟玲 取为 《 AlltheKing ' sMen 》 。,人物关系/亲属关系/配偶/妻子/前妻
姜凯,黄奕,黄奕 个人 生活 : 2009 年 8 月 ， 黄奕 和 姜凯 传出 婚讯 ， 两人 结识 41 天 就 闪婚 。,人物关系/亲属关系/配偶/妻子/前妻
莫绍谦,慕咏飞,慕咏飞 被 莫绍谦 对 童雪 的 真爱 刺激 得 精神 崩溃 ， 绝望 地 在 离婚 协议书 上 签 了 字 。,人物关系/亲属关系/配偶/妻子/前妻
胡金铨,钟玲,兴奋 得 如 中 头彩 ， 但 一时之间 胡金铨 说 也 说不清楚 ， 总之 是 堕入 爱河 了 ， 对象 是 女博士 钟玲 。,人物关系/亲属关系/配偶/妻子/前妻
莫绍谦,慕咏飞,莫绍谦 多次 提出 离婚 ， 慕咏飞 一直 以 家族 势力 威胁 周旋 维系 。,人物关系/亲属关系/配偶/妻子/前妻
霍震霆,朱玲玲,在 霍震霆 信誓旦旦 的 表白 之下 ， 朱玲玲 的 母亲 同意 了 他们 的 婚事 。,人物关系/亲属关系/配偶/妻子/前妻
许晋亨,何超琼,何超琼 女士 = 许晋亨 先生,人物关系/亲属关系/配偶/妻子/前妻
邵昕,黄玉婷,"黄玉婷 与 邵昕 邵昕 笑 著 说 , 当初 因为 生意 上要 和 日本 人 接触 , 他 认真 的 去 上 了 日语课 , 而 老婆 黄玉婷 就是 日文课 堂上 年轻 美丽 的 女老师 。",人物关系/亲属关系/配偶/妻子/前妻
霍震霆,朱玲玲,等到 电视剧 开拍 的 时候 ， 霍震霆 几乎 每天 都 要 去 探班 ， 而且 每天 都 会 在 朱玲玲 的 现场 梳妆台 上放上 一束 玫瑰花 。,人物关系/亲属关系/配偶/妻子/前妻
刘翔,葛天,2015 年 4 月 2 日 ， 葛天 首度 开腔 回应 传言 ， 调侃 自己 怎么 不知 要 婚变 ， 更 再 与 网友 互动 时 ， 称会 与 刘翔 牵手 到 老 。,人物关系/亲属关系/配偶/妻子/前妻
莫绍谦,慕咏飞,终于 ， 莫绍谦 发现 当年 莫家 危难 是 慕咏飞 一手 策划 ， 反击 慕家 。,人物关系/亲属关系/配偶/妻子/前妻
朱芳雨,胡美,这 一度 让 胡美 觉得 压力 很大 ， 她 主动 避免 过多 与 朱芳雨 接触 ， 更少 在 公众 场合 露面 。,人物关系/亲属关系/配偶/妻子/前妻
邵昕,黄玉婷,黄玉婷 事件 : 日前 邵昕 召开 记者会 ， 会上 驳斥 前妻 婷婷 拿 孩子 来 炒作 ， 直言 这种 行为 很 可耻 。,人物关系/亲属关系/配偶/妻子/前妻
张承中,任家萱,2011 年 10 月 31 日 ， 张承中 与 任家萱 在 台北 喜来登 饭店 举行 婚礼 。,人物关系/亲属关系/配偶/妻子/前妻
朱芳雨,胡美,而 朱芳雨 却 依然 坚持 自己 的 路 ， 他 虽然 不明说 ， 但 从 每个 细节 都 让 胡美 发现 ， 他 是 爱 着 自己 的 。,人物关系/亲属关系/配偶/妻子/前妻
霍震霆,朱玲玲,但是 酒会 上 不能 没有 女主人 ， 霍震霆 派 人 催 了 好 几次 ， 朱玲玲 才 怏怏 地 起身 ， 无精打采 地去 了 。,人物关系/亲属关系/配偶/妻子/前妻
黄毅清,黄奕,黄毅清 协议 离婚 : 2014 年 7 月 4 日 ， 黄毅清 与 黄奕 签署 离婚 协议 ， 黄奕 的 律师 将 于 9 日去 法院 撤销 离婚 诉讼 。,人物关系/亲属关系/配偶/妻子/前妻
刘翔,葛天,汤玲玲 ， 女 ， 模特 出身 ， 葛天 的 妈妈 ， 刘翔 的 丈母娘 。,人物关系/亲属关系/配偶/妻子/前妻
霍震霆,朱玲玲,两人 到 了 招待会 现场 ， 新闻记者 惊奇 地 看到 ， 陪 在 朱玲玲 身边 的 竟然 是 霍震霆 。,人物关系/亲属关系/配偶/妻子/前妻
祝彪,扈三娘,王英 深夜 潜入 祝家庄 ， 正巧 看到 扈三娘 和 祝彪 在 一起 ， 误以为 扈三娘 是 青楼女子 ， 此后 引发 了 不少 误会 。,人物关系/亲属关系/配偶/妻子/未婚妻
司波达也,司波深雪,司波达也 和 司波深雪 的 阿姨 。,人物关系/亲属关系/配偶/妻子/未婚妻
赵无忌,卫凤娘,白玉雕 龙 人物 : 白玉雕 龙 作者 : 古龙 白玉雕 龙 主要 人物 : 赵无忌 白玉雕 龙凤 佩 白玉雕 龙 次要 人物 : 卫凤娘 ： 赵无忌 的 妻子,人物关系/亲属关系/配偶/妻子/未婚妻
江浩坤,甘敬,江浩坤 是 李潇 编剧 的 都市 情感 剧 《 好 先生 》 中 的 男 二号 ， 陆远 的 发小 、 江莱 的 哥哥 、 甘敬 的 未婚夫 ， 商海 一 “ 壕 ” 。,人物关系/亲属关系/配偶/妻子/未婚妻
祝彪,扈三娘,为 早日 摆脱 夹 在 爹爹 和 那个 小妖精 中 左右 不是 的 难堪 ， 扈三娘 夜 闯 祝家庄 ， 主动 逼婚 ， 却 没想 被 蹿 上 央视版 水浒传 中 的 祝彪 ( 20 张 ),人物关系/亲属关系/配偶/妻子/未婚妻
水若寒,陆剑萍,对 水若寒 有 强烈 的 占有欲 ， 雪子 对 陆剑萍 充满 敌意 ， 想尽办法 要 除掉 她 ， 只 因 她 发现 了 水若寒 隐藏 的 感情 … …,人物关系/亲属关系/配偶/妻子/未婚妻
金蛇郎君,温仪,温仪 对 金蛇郎君 改变 态度 。,人物关系/亲属关系/配偶/妻子/未婚妻
祝彪,扈三娘,祝彪 虽然 喜欢 扈三娘 ， 但 执迷 卜卦 之术 的 祝彪 发现 扈三娘 腰间 有 痣 ， 认为 双方 不宜 有 姻缘 。,人物关系/亲属关系/配偶/妻子/未婚妻
司波达也,司波深雪,司波深雪 角色 经历 : 司波达也 的 妹妹 ， 魔法师 家族 四叶 秘密 的 候选 继任者 。,人物关系/亲属关系/配偶/妻子/未婚妻
祝彪,扈三娘,为 保全 自家 性命 ， 扈 庄主 将 自己 的 宝贝女儿 扈三娘 许配给 了 祝彪 ， 希望 通过 联姻 联盟 以 自保 。,人物关系/亲属关系/配偶/妻子/未婚妻
祝彪,扈三娘,100181 祝彪 847522 祝家庄 的 三子 ， 和 扈三娘 有 婚约 ， 三 兄弟 中 武艺 最高 。,人物关系/亲属关系/配偶/妻子/未婚妻
金蛇郎君,温仪,金蛇郎君 去 南京 寻宝 未果 ， 回来 发生 和 温仪 关系 。,人物关系/亲属关系/配偶/妻子/未婚妻
何晨光,唐心怡,男主角 何晨光 的 未婚妻 ， 唐心怡 上尉 （ 侯梦莎 饰 ） 。,人物关系/亲属关系/配偶/妻子/未婚妻
祝彪,扈三娘,扈家庄 剧情简介 : 宋江引 兵攻 祝家庄 ， 祝彪 未婚妻 扈三娘 自邻 庄来援 ， 与 梁山 好汉 酣斗 ， 擒获 王英 ， 力败众 头领 ， 后 被 林冲 所 擒 。,人物关系/亲属关系/配偶/妻子/未婚妻
金蛇郎君,温仪,袁承志 和 安剑清 展开 对决 ， 袁承志 不慎 落崖 ， 得 金蛇郎君 夏雪宜 的 武功 秘笈 ， 并 遵 遗嘱 前往 衢州 石梁 寻找 女子 温仪 。,人物关系/亲属关系/配偶/妻子/未婚妻
江浩坤,甘敬,江浩坤 人物 简介 : 江浩坤 ， 男 ， 38 岁 ， 商人 ， 陆远 和 甘敬 的 老同学 ， 甘敬 的 现任 的 未婚夫 。,人物关系/亲属关系/配偶/妻子/未婚妻
江浩坤,甘敬,陆远 、 江浩坤 、 甘敬 、 江莱,人物关系/亲属关系/配偶/妻子/未婚妻
祝彪,扈三娘,扈家庄 比武招亲 ， 扈三娘 与 祝家庄 祝彪 一见钟情 ， 定下 婚约 。,人物关系/亲属关系/配偶/妻子/未婚妻
水若寒,陆剑萍,水若寒 人物 关系 : 未婚妻 ： 陆剑萍,人物关系/亲属关系/配偶/妻子/未婚妻
祝彪,扈三娘,后来 宋江 一打 祝家庄 ， 派 石秀 去 探庄 ， 祝家庄 里 的 钟离老人 又 告诉 石秀 ， 祝家庄 祝朝奉 三子 祝彪 ， 与 扈三娘 已经 订 了 婚 。,人物关系/亲属关系/配偶/妻子/未婚妻
金蛇郎君,温仪,金蛇郎君 夏雪宜 本 与 温家 有仇 ， 但 他 与 石梁派 温氏 五祖 之一 温方山 的 女儿 温仪 相爱 之后 ， 打消 了 向 温氏 五祖 继续 报仇 之念 。,人物关系/亲属关系/配偶/妻子/未婚妻
祝彪,扈三娘,3.1 . 1 ， 触发 条件 为 ： 手中 有 《 无字天书 》 ， 且 队内 有 顾大嫂 、 祝彪 、 扈三娘 ， 在 祝家庄 附近 即可 触发 。,人物关系/亲属关系/配偶/妻子/未婚妻
祝彪,扈三娘,扈三娘 从小 许配给 青梅竹马 的 祝彪 ， 扈家庄 和 祝家庄 同 为 独龙 岗上 两霸 ， 这个 联姻 未尝 不是 政治婚姻 。,人物关系/亲属关系/配偶/妻子/未婚妻
金蛇郎君,温仪,喜欢 夏侯嫣 ， 娉娉婷婷 ， 语 笑嫣然 ， 甚至 觉得 那么 多个 版本 的 《 碧血剑 》 中 ， 她 才 是 最 接近 原著 的 温仪 《 金蛇郎君 》 。,人物关系/亲属关系/配偶/妻子/未婚妻
祝彪,扈三娘,扈三娘 手刃 祝彪 ， 与 王英 同 上 梁山 。,人物关系/亲属关系/配偶/妻子/未婚妻
祝彪,扈三娘,祝彪 志在 吞并 扈家庄 ， 假借 答应 迎娶 扈三娘 之机 ， 骗 扈三娘 偷取 爹爹 私藏 的 扈家庄 布防 图 。,人物关系/亲属关系/配偶/妻子/未婚妻
祝彪,扈三娘,被 祝龙 、 扈三娘 追赶 ， 这时 ， 梁山 的 其余 几队 人马 也 到 了 ， 扈三娘 的 未婚夫 祝彪 也 加入 战斗 ， 双方 陷入 混战 。,人物关系/亲属关系/配偶/妻子/未婚妻
祝彪,扈三娘,扈家庄 ： 宋江 引兵 攻 扈家庄 ， 祝彪 未婚妻 扈三娘 自邻 庄来援 ， 与 梁山 好汉 酣斗 ， 擒获 王英 ， 力败众 头领 ， 后 被 林冲 所 擒 。,人物关系/亲属关系/配偶/妻子/未婚妻
何晨光,唐心怡,第三十六章 军人 - 共和国 之辉 特种兵 归来 之 铁骨 军魂 旧 的 历程 : 唐心怡 坐在 轮椅 上 ， 何晨光 推着 她 来到 海边 ， 在 一座 桥 上 停下 。,人物关系/亲属关系/配偶/妻子/未婚妻
水若寒,陆剑萍,曾佑 佯 故意 逼 水若寒 跟 陆剑萍 决斗 ， 两人 彼此 都 无法 向 对方 痛下 杀手 。,人物关系/亲属关系/配偶/妻子/未婚妻
司波达也,司波深雪,也 雪 【 司波达也 — — 司波深雪 】,人物关系/亲属关系/配偶/妻子/未婚妻
金蛇郎君,温仪,青青 的 母亲 温仪 和 堂兄 温正 ， 回忆 温家 和 金蛇郎君 夏雪宜 的 恩怨 — — 当年 温家 八老中 的 温方禄 奸杀 夏雪宜 的 姐姐 ， 并 杀害 了 他 全家 。,人物关系/亲属关系/配偶/妻子/未婚妻
祝彪,扈三娘,影片 讲述 了 扈三娘 在 盗取 庄中 的 机关 图 过程 中 ， 遭遇 矮脚 虎 王英 ， 为了 保护 扈家庄 ， 她 与 王英 联手 ， 最终 挫败 了 祝彪 侵吞 扈家庄 的 阴谋 。,人物关系/亲属关系/配偶/妻子/未婚妻
祝彪,扈三娘,扈三娘 想以 王英 换回 密图 ； 杨洪 却 试图 以图 换钱 ， 远走高飞 ； 祝彪 不惜 血本 ， 志在必得 ， 甚至 在 扈三娘 被 扣作 人质 的 时候 也 不为所动 。,人物关系/亲属关系/配偶/妻子/未婚妻
赵无忌,卫凤娘,2 人物 : 作者 : 古龙 主要 人物 : 赵无忌 白玉雕 龙凤 佩 次要 人物 : 卫凤娘 ： 赵无忌 的 妻子,人物关系/亲属关系/配偶/妻子/未婚妻
祝彪,扈三娘,灵堂 之上 ， 扈三娘 剥茧抽丝 ， 追查 真相 ， 在 王英 等 人 的 帮助 下 ， 终于 揭穿 祝彪 杀人 焚庄 的 罪行 。,人物关系/亲属关系/配偶/妻子/未婚妻
金蛇郎君,温仪,身世 ： 为 浙江 石梁温 家之女 温仪 与 金蛇郎君 夏雪宜 私生女 ， 因 温家 与 夏家 有 仇 ， 出生 同时 夏雪宜 被 挑断 手筋 脚筋 ， 母 温仪 将 其 抚养 长大 。,人物关系/亲属关系/配偶/妻子/未婚妻
祝彪,扈三娘,一丈 青 扈三娘 ， 家住 独龙 岗三庄 之一 的 扈家庄 ， 原 被 许配给 祝家庄 祝彪 。,人物关系/亲属关系/配偶/妻子/未婚妻
祝彪,扈三娘,当夜 ， 三个 庄主 齐聚 ， 如果 不是 扈三娘 暗中 搭救 ， 王英 就 被 祝彪 的 人 所 杀 。,人物关系/亲属关系/配偶/妻子/未婚妻
司波达也,司波深雪,司波深雪 和 司波达也 极度 兄控 ， 兄妹俩 的 恩爱 场景 已经 得到 朋友 们 的 默认 ， 被 称为 最强 兄控娘 ， 喜欢 被 达 也 摸头 。,人物关系/亲属关系/配偶/妻子/未婚妻
祝彪,扈三娘,深夜 ， 扈三娘 来 找 祝彪 ， 大大方方 说明 来意 。,人物关系/亲属关系/配偶/妻子/未婚妻
司波达也,司波深雪,司波达也 x 司波深雪 — — 《 魔法 科 高校 的 劣等生 》,人物关系/亲属关系/配偶/妻子/未婚妻
罗布雷斯,乔尔,乔尔 - 罗布雷斯,NAN
诸葛京,诸葛瞻,学者 ： 诸葛瞻 去世 的 时候 ， 他 的 次子 诸葛京 当时 还 很小 ， 不到 参军 打仗 的 年龄 ， 所以 幸存 了 下来 。,人物关系/亲属关系/血亲/自然血亲/父母/生父
后稷,姜嫄,后稷 街 后稷 街 得名 : 武功 县 原为 古有 邰国 ， 是 后稷 之母 姜嫄 女有 邰氏 的 祖居 之地 ， 被 帝尧举 为 农师 ， 后 帝舜复 封 后稷 于 邰 ， 都 邰城 。,人物关系/亲属关系/血亲/自然血亲/父母/生母
包惜弱,杨康,包惜弱 、 杨康 的 无情 ， 曾 深深 毁 了 完颜 满烈 对 亲情 的 渴望 与 幻想 。,人物关系/亲属关系/血亲/自然血亲/子女/儿子
杨天佑,杨婵,天兵天将 下界 杀 了 杨天佑 和 杨蛟 ， 将瑶 姬压 在 桃山 之下 ， 杨戬 和 杨婵 侥幸 得以 逃脱 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
雷新庭,雷锋,雷新庭 是 雷锋 的 爷爷 ， 以租种 地主 的 田地 谋生 ， 整年 辛苦 劳作 ， 但 仍 无法 维持 家人 的 生计 ， 最后 身染 重病 ， 卧床不起 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
刘咏尧,刘若英,与 孙女 刘若英 : 据 刘咏尧 的 孙女 刘若英 透露 ， 祖父 生前 喜欢 听 她 唱 《 黄埔军校 校歌 》 ， 也 喜欢 听 《 绿岛 小夜曲 》 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
