西门雁,西门云,西门雁 到 咸阳 寻找 她 的 孪生 姐姐 西门云 ， 可 没想到 ， 被 册封 为 美人 的 姐姐 仅仅 因为 没有 按时 叫醒 秦始皇 就 被 赐死 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
张豪龙,张柏芝,原来 ， 这位 名叫 张豪龙 的 香港 选手 ， 正是 在 香港 演艺圈 内 大名鼎鼎 的 张柏芝 的 弟弟 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
文姜,宣姜,— — 春秋 之 宣姜 、 文姜,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
赵合德,赵飞燕,公元前 45 年 赵飞燕 、 赵合德 出世 : 赵飞燕 、 赵合德 是 一对 双胞胎 的 姐妹花 ， 出 生于 公元前 45 年 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
赵合德,赵飞燕,后来 听说 她 还有 一个 妹妹 赵合德 ， 长得 非常 漂亮 ， 又 温柔 多情 ， 连 赵飞燕 也 自愧不如 ， 便 下令 招入 宫中 ， 姐妹 “ 俱为 婕妤 ， 贵倾 后宫 ” 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
陆无双,程英,性情 内敛 ， 武功 中 上 ， 表妹 陆无双 武功 低微 ， 牙 尖嘴利 ， 往往 因 自不量力 而 惹事生非 ， 得罪人 后 多 由 程英 替 她 收场 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
贾午,贾南风,521 董承 522 董旻 523 董昭 524 董厥 525 董衡 526 董袭 527 虞翻 528 贾午 529 贾充 530 贾南风,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
赵合德,赵飞燕,基本 信息 : 汉 赵飞燕 妹合德 ， 为 薄眉 ， 号 “ 远山 黛 ” ， 见伶玄 《 赵飞燕 外传 》 赵合德 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
裴元庆,裴翠云,裴翠云 人物 经历 : 裴翠云 独身 进瓦岗 ， 要求 瓦岗 之 人为 裴元庆 治 好 眼睛 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
赵合德,赵飞燕,永始 元年 （ 前 16 年 ） ， 汉成帝 立 赵飞燕 为 皇后 ， 同时 晋 赵合德 为昭仪 ， 又 把 昭阳 殿 赐给 赵合德 一人 居住 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
陆无双,程英,两口 只 相差 半载 年纪 ， 可是 程英 【 秀雅 文静 】 ， 陆无双 却是 十分 的 活泼 ， 两个 儿 性格 截然不同 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
刘星,夏雪,后来 夏雪 认识 到 自己 的 错误 ， 将 化学 复习 要 目送 给 刘星 ， 还 拿出 自己 的 鞋 让 刘星 穿 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
刘星,夏雪,《 小汇报 》 ： 夏雨 无意 中 把 刘星 和 夏雪 的 秘密 透露 给 了 父母 ， 得到 了 奖励 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
萧明月,萧玉人,萧明月 小说 《 最大 帝 》 人物 : 萧明月 ， 字子朗 ， 兰陵 人 ， 成刚 小说 《 再 扶汉室 》 续集 《 最大 帝 》 人物 之一 ， 是 萧玉人 的 弟弟 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
牧野枣,牧野遥,牧野遥 相关 人物 : 妹妹 们 ： 牧野枣 、 牧野晶 、 牧野冬,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
和硕敦恪公主,和硕温恪公主,他们 是 ： 怡 亲王 胤 祥 、 和硕温恪公主 、 和硕敦恪公主 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
花雄,花木兰,花雄 简介 : 花雄 ， 男 ， 花家 的 唯一 男丁 ， 是 花木兰 的 的 弟弟 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
陆无双,程英,黄蓉 一看 便 知 程英 “ 外 和 内刚 ” ， “ 外刚内柔 ” 的 陆无双 ， 有 了 这位 守护 天使 ， 以后 都 不会 受人 欺侮 了 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
张子静,张爱玲,孙宝琦 的 七 女儿 孙用 番 嫁给 了 张廷重 （ 既 张佩纶 的 儿子 ， 张爱玲 和 张子静 的 父亲 。 ）,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
邢德全,邢夫人,《 红楼梦 》 第七 五 回 ： “ 近日 邢夫人 的 胞弟 邢德全 也 酷好 如此 ， 所以 也 在 其中 。 ”,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
牧野枣,牧野遥,2 家庭 人物 : 女儿 （ 四姐妹 ） ： 牧野遥 、 牧野枣 、 牧野晶 、 牧野冬,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
和硕敦恪公主,和硕温恪公主,康熙 二十五年 生皇 十三 子怡贤亲 王允祥 ， 二十六年 生皇 十三 女 和硕温恪公主 ， 三十年 生皇 十五 女 和硕敦恪公主 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
尤二姐,尤氏,2 尤三姐 : 人物 介绍 : 尤三姐 ， 《 红楼梦 》 中 人物 ， 是 尤氏 继母 带来 的 女儿 ， 尤二姐 的 妹妹 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
张子静,张爱玲,1996 年 出版 传记 《 我 的 姊姊 张爱玲 》 （ 与 张子静 合著 ） 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
赵合德,赵飞燕,《 飞燕 外传 》 其实 不能 称作 书 ， 它 只有 廖 廖 数千 字 ， 以 性行为 中心 ， 叙说 赵飞燕 、 赵合德 姊妹 与 汉成帝 之间 的 恩怨 纠葛 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
刘星,夏雪,夏雪 在 体育课 上 扭伤 了 脚 ， 刘星 不 愿意 道歉 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
赵合德,赵飞燕,1996 年 执导 古装 宫斗剧 《 汉宫 飞燕 》 ， 该剧 描述 西汉时期 美女 赵飞燕 及其 妹妹 赵合德 传奇一生 故事 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
赵合德,赵飞燕,后 汉成帝 宠爱 赵飞燕 、 赵合德 姐妹 ， 许皇后 、 班婕妤 相继 失宠 ， 许皇后 废入 长定 宫 ， 班婕妤 前去 侍奉 太后 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
方兰生,方如沁,方如沁 ， 女 ， 23 岁 ， 是 国产 RPG 游戏 《 古剑 奇谭 ： 琴心 剑魄 今何在 》 中 的 配角 ， 方兰生 的 二姐 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
和政公主,宁国公主,和政公主 便 毅然 将 自己 的 三个 孩子 寄居 在 亲戚家 ， 自己 和 丈夫 一起 赶到 宁国公主 那里 ， 将 宁国公主 从 沦陷 的 京城 里 救 了 出来 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
苗飞飞,苗蜜,苗蜜 ( 蜂族 ) 、 苗飞飞 ( 蜂族 ) 、 嘎库 喽契 、 哥库 喽 契人族 : 湛江云 、 浪 千山 、 岳驼 、 晏河 、 莫修 、 霍真 、 石 雷鸣 、 项 殷风,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
何猷启,何超莲,何猷启 生于 1991 年 5 月 9 日 ， 是 赌王 何鸿燊 与 三 姨太 陈婉珍 的 儿子 ， 同胞 姐姐 为 何超莲 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
贾午,贾南风,郭槐 临终 ， 人之将死 ， 其言也善 ， 她 一直 谆谆嘱咐 女儿 贾南风 要 对 太子 慈爱 ， 不可 听从 贾午 、 贾谧 的话 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
吕素,吕雉,吕素 人物 设定 : 《 神话 》 中 的 吕素 吕素 电视剧 《 神话 》 中以 历史 上 吕雉 之妹 吕 媭 为 原型 而 改造 的 女性 角色 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
赵合德,赵飞燕,远离 长安 的 傅昭 仪在 回 定陶 的 路上 收养 了 赵氏 姐妹 （ 即 后来 的 赵飞燕 和 赵合德 ） ， 尽心 培养 成为 棋子 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
凌音,凌波,在 《 仙剑 五前 传 》 中 ， 凌音 活泼 ， 与其 姐姐 凌波 一样 为 蜀山 弟子 ， 经常 与 师兄 铁笔 一起 外出 共事 ； 经历 凌波 参与 盗鼎 事件 后 ， 变为 冷淡 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
欧阳娣娣,欧阳妮妮,爸爸 回家 做 功课 作者简介 : 欧阳龙 ， 深情 顾家 的 天蝎座 ， 欧阳妮妮 ( 11 岁 ) 、 欧阳娜娜 ( 9 岁 ) 、 欧阳娣娣 ( 3 岁 ) 的 爸爸 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
何猷启,何超莲,曾 被 何猷启 取笑 观音 兵 众多 的 何超莲 ， 年初 自爆 跟 留有 长发 的 初恋 男友 徐钰恒 （ Tim ） 分手 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
陆无双,程英,"于是 少年 发誓 , 决计 不会 让 姑姑 独守 十六年 寂寞 , 不 在 让 李莫愁 闲身 空恨 , 不会 再 让 程英 与 陆无双 苦熬 年华 。",人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
刘星,夏雪,刘星 自知 无法 和 夏雪 、 夏雨 竞争 ， 采取 了 将 对方 成绩 拉 下来 的 做法 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
陆无双,程英,一直 到 《 神雕侠侣 》 ， 杨过 、 程英 、 陆无双 等 人 被 「 赤练 仙子 」 李莫愁 追赶 至 北方 之 时 ， 冯默风 才 正式 登场 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
贾午,贾南风,之后 将 她 到 金墉城 ， 又 废 她 为 庶人 ， 后 又 收捕 贾南风 的 党羽 如 赵粲 、 贾午 、 程据 等 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
和政公主,宁国公主,逃离 京城 的 路上 ， 和政公主 又 把 仅 有 的 一匹 马 让给 了 宁国公主 骑 ， 自己 和 丈夫 跟着 马 步行 ， 每日 长途跋涉 ， 但 从不 叫 一声 苦和累 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
欧阳娣娣,欧阳妮妮,2014 / 01 / 18 萧煌奇 、 欧阳龙 、 傅娟 、 欧阳妮妮 、 欧阳娜娜 、 欧阳娣娣 、 曾心梅 、 林俊吉 、 马世莉 、 杨绣惠,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
赵合德,赵飞燕,古代 女人 的 发型 变化多端 ， 如直发 （ 张丽华 ） 、 短发 （ 梁 绿珠 ） 、 卷发 （ 赵合德 ） 、 束发 （ 赵飞燕 ） 、 盘发 （ 甄妃 ） 等 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
刘星,夏雪,身份 ： 某 医院 的 护士长 ， 刘星 的 生母 ， 夏雪 和 夏雨 的 继母 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
刘星,夏雪,刘星 向 夏雪 借鞋 不成 偷 穿 了 去 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
赵合德,赵飞燕,《 昭阳 趣史 》 中 赵氏 姐妹 则 有 了 神话 色彩 ， 赵飞燕 前生 为青 邱山 燕子 精 ， 赵合德 前生 为 松果 山 九尾 野 狐狸精 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
何猷启,何超莲,何猷启 成人礼 : 赌王 的 一对 龙凤胎 何超莲 及 何猷启 ， 不但 懂得 打扮 ， 且 每次 去 派对 都 会 成为 焦点 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
赵合德,赵飞燕,远山 眉 基本 信息 : 汉 赵飞燕 妹合德 ， 为 薄眉 ， 号 “ 远山 黛 ” ， 见伶玄 《 赵飞燕 外传 》 赵合德 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
刘星,夏雪,心虚 的 刘星 和 夏雪 利诱 小雨 当 了 替罪羊 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
贾午,贾南风,然而 郭槐 过世 后 ， 贾南风 仍然 宠信 贾午 与 赵粲 ， 三人 并且 计划 废杀 司马遹 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
赵合德,赵飞燕,她 竟 穿越 到 了 汉朝 成 了 臭名昭著 的 祸水 — 赵合德 ， 和 姐姐 赵飞燕 争抢 同一个 男人 ， 究竟 发生 了 什么 ？,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
陆无双,程英,杨过 评价 程英 “ 极 美的 姑娘 ” ， 陆无双 评价 “ 是 个 美人儿 ， 比 郭 芙 美丽 ” ， 大 武小武 两 兄弟 初见 程英 ： “ 墙头 那 男孩 摘 了 一朵花 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
文姜,宣姜,9 . 从 宣姜 到 文姜,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
刘星,夏雪,两个 小孩子 和 好 了 ， 可是 刘星 和 夏雪 却成 了 冤家对头 ， 争斗 逐步 升级 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
尹澄,尹夏沫,（ 出自 泡沫 之夏 Ⅰ ） 喜欢 尹夏沫 泡沫 之夏 尹澄 : 姓名 ： 尹澄,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
薛洋,薛之荔,晚上 薛之荔 和 薛洋 聊 了 起来 ， 他们 一起 玩起 了 游戏 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
李国豪,李香凝,主演 ： 王玫 、 李香凝 、 李国豪,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
贾珍,贾惜春,贾惜春 ， 贾珍 的 妹妹 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
沙条爱歌,沙条绫香,沙条 广树 （ 沙条爱歌 与 沙条绫香 的 父亲 ） ： 东地宏树,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,皮皮鲁 和 鲁西西 都 感受 到 了 从未有过 的 亲情 的 温暖 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
宋师道,宋玉致,宋玉致 有 一 兄长 宋师道 ， 个性 单纯 而 鲁钝 ， 毫无 大志 野心 ， 虽担 着 少主之名 ， 却 无少主 之 实力 和 霸气 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
赵飞燕,赵合德,赵飞燕 如愿 成为 皇后 ， 赵合德 也 被 封为 昭仪 ， 位比 亲王 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
尤二姐,尤三姐,第六十五回 贾二舍 偷 娶 尤二姐 / 尤三姐 思嫁 柳 二郎,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
赵一楠,赵一涵,妻子 马丽娟 ， 辽宁省 戏校 教师 ， 育有 一对 龙凤 双胞胎 ： 赵一楠 和 赵一涵 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,其 笔下 的 皮皮鲁 、 鲁西西 、 舒克 、 贝塔 和 罗克 在 中国 拥有 亿万 读者 ， 其 童话 被誉为 “ 适合 全家 所有人 阅读 ” 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
程英,陆无双,后来 程英 、 杨过 、 陆无双 遭遇 李莫愁 ， 黄药师 便 帮助 解围 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
赵飞燕,赵合德,该剧 描述 西汉时期 著名 美女 赵飞燕 及其 妹妹 赵合德 传奇一生 故事 的 古装 电视剧 ， 于 1998 年 正式 发行 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
赵飞燕,赵合德,在 汉朝 ， 有 赵飞燕 和 赵合德 两姐妹 ， 她们 一同 嫁给 了 西汉 王朝 的 第十二任 皇帝 汉成帝 刘骜 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
尤二姐,尤三姐,影片 讲述 了 尤二姐 、 尤三姐 的 悲剧 故事 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
凌波,凌音,《 仙剑 奇侠传 五前 传 》 凌波 、 凌音 、 炎舞,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,3 人物 简介 : 皮皮鲁 和 鲁西西 是 中国 童话 大王 郑渊洁 笔下 的 一对 双胞胎 兄妹 ， 他们 在 中国 的 孩子 中是 几乎 无人不晓 的 传奇人物 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
李易霏,李昂融,姐姐 ： 李易霏 （ 朵朵 ） 妹妹 ： 李昂融 （ 果果 ）,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
范子妤,洪美雪,张一健 （ 马国明 饰 ） 、 范子妤 （ 杨怡 饰 ） 、 洪美雪 （ 黄智雯 饰 ）,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
程英,陆无双,他 不想 改变 什么 ， 然而 就是 因为 他 ， 南帝 变 了 ， 东邪 变 了 ， 郭靖 变 了 ， 黄蓉变 了 ， 杨过 变 了 ， 小龙女 变 了 ， 程英 变 了 ， 陆无双 变 了 … …,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,为 上海 美术电影 厂 、 中央电视台 设计 动画片 《 老鼠 嫁女 》 ， 《 金元国 历险记 》 ， 《 皮皮鲁 和 鲁西西 》 的 人物造型 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
孟凡,孟芙,"= 孟凡 心机 小马 子 远离 孟凡 = 孟凡 将 妹妹 坟墓 移入 皇宫 , 请 唐玄宗 封 孟芙 为兰妃 。",人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,皮皮鲁 和 鲁西西 带 罐头 小人 一起 上学 ， 其 经历 让 人 忍俊不禁 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
文媚儿,文蔷,文蔷 和 司徒剑南 如遭 晴天霹雳 ， 文蔷 百般 恳求 ， 文章 与 文媚儿 就是 不 同意 延迟 婚期 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
梅小青,梅小惠,《 梦想成真 》 是 梅小青 执导 的 时装 喜剧 ， 由 宣萱 、 吕颂贤 、 吕方 、 梅小惠 等 人 主演 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
程英,陆无双,杨过 在 告别 陆无双 与 程英 后于 山岭 间 信步而行 时 无意 中 遇到 了 金轮法王 师徒 一行 ， 在 帮 其 疗伤 后 杨过 要求 国师 帮 自己 报仇 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
程英,陆无双,神 ： 小龙女 ， 程英 ， 陆无双 ， 李莫愁 ， 刘瑛 ， 公孙绿萼,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
薛丁山,薛金莲,李玉芝 饰 全部 薛金莲 ， 徐和 才饰 前部 薛丁山 ， 李和曾 饰 后部 薛丁山,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
钱婆婆,汤婆婆,到 钱婆婆 那 的 时候 ， 不同 与 汤婆婆 的 油屋 那般 豪华 ， 反而 是 截然不同 的 朴实 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
尤二姐,尤三姐,贾珍 荒淫 : 贾珍 不仅 爬灰 ， 贾琏 偷 娶 了 尤二姐 之后 ， 贾珍 又 打 尤三姐 的 主意 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
薛丁山,薛金莲,《 薛丁山 救五美 》 饰 薛金莲,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
王银钏,王宝钏,王银钏 电视剧 : 电视剧 《 薛平贵 与 王宝钏 》 王银钏 〔 陈怡真 饰 〕,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,今天 ， 在 中国 大陆 ， 20 岁 上下 的 人 很少 有 不 知道 他 笔下 的 皮皮鲁 、 鲁西西 、 舒克和贝塔 的 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
尤二姐,尤三姐,贾珍 处心积虑 地 调戏 尤三姐 ， 心知肚明 的 尤二姐 不能不 担心 三妹 了 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
程英,陆无双,九岁 时 ， 程英 的 好多 在 对待 陆无双 上 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
赵飞燕,赵合德,远离 长安 的 傅昭 仪在 回 定陶 的 路上 收养 了 赵氏 姐妹 （ 即 后来 的 赵飞燕 和 赵合德 ） ， 尽心 培养 成为 棋子 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
陈青云,陈青莲,陈青云 的 妻子 因 痛失 儿子 投塘 自尽 ， 陈青云 把 她 埋葬 在 荷花 塘边 ， 却 以 陈青莲 的 名义 立 了 墓碑 ， 以绝 皇宫 无尽 的 追杀 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,他们 在 瓜国里 没有 找 鲁西西 的 笑容 ， 皮皮鲁 却 帮助 笑 不出 声儿 的 瓜民们 恢复 了 笑声 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,2 内容简介 : 皮皮鲁 和 鲁西西 是 双胞胎 兄妹 ， 他们 在 中国 的 孩子 中是 几乎 无人不晓 的 传奇人物 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,蜘蛛 表是 皮皮鲁 送给 鲁西西 的 礼物 ， 戴着 这块 表 蚊子 都 不敢 靠近 鲁西西 了 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
章子男,章子怡,章子男 ， 章子怡 的 哥哥 ， 中国 内地 经纪人 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
张无忌,殷离,万安 寺 中 ， 她 临危受命 ， 答应 灭绝师太 接任 掌门 ， 同时 在 荒岛 使计害 殷离 ， 嫁祸 赵敏 ， 拿走 屠龙刀 、 倚天剑 ， 并 与 张无忌 订立 婚约 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
石原京介,石原浪花,动漫 《 我 的 妹妹 是 “ 大阪 大妈 ” 》 中 的 角色 ， 石原京介 的 妹妹 石原浪花 ， 是 一个 外貌 相当 可爱 的 高中 一年级 学生 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
程英,陆无双,不 等 武三娘 答话 ， 黄影 闪动 ， 已 窜入 庄中 ， 前后 搜寻 ， 竟 无 程英 与 陆无双 的 人影 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
尤二姐,尤三姐,金陵 十二钗 副册 尤三姐 （ 情刚 ） : 尤三姐 ， 尤氏 继母 带来 的 女儿 ， 尤二姐 的 妹妹 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
尤尼卡,尤米娜,2 简介 : 吉瓦 ： 吉瓦 是 长期 居住 在 恶魔 漩涡 的 精灵 ， 曾经 对于 尤米娜 哥哥 尤尼卡 的 过去 有 一定 了解 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
贾珍,贾惜春,贾惜春 : 贾惜春 ， 金陵 十二钗 之一 ， 贾珍 的 妹妹 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
尤二姐,尤三姐,尤二姐 和 尤三姐 是 宁府 尤氏 继母 的 女儿 ， 因 贾敬 暴死 ． 尤氏 料理 丧事 ， 不能 回家 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
薛丁山,薛金莲,薛丁山 之妹 、 军中 粮官 薛金莲 到 寒江关 请 梨花 不成 ， 邀其母 柳春 英 请来 梨花 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
胡青牛,胡青羊,胡青羊 容貌 秀丽 ， 武功 不高 ， 她 是 蝶 谷医仙 胡青牛 的 妹妹 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,皮皮鲁 逃往 雅典娜 内容梗概 : 皮皮鲁 和 鲁西西 在 家里 发现 了 一个 暗室 ， 暗室 里面 有 四扇 门 ， 分别 是 金门 、 银门 、 铜门 和 铁门 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
扈成,扈三娘,说 到 扈家庄 时 ， 便 说 庄主 扈太公 有 一个 儿子 飞天 虎 扈成 ， 和 一个 女儿 一丈 青 扈三娘 ， 使 两口 日月 双刀 ， 并称 她 “ 最 英雄 ” 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,医生 同 皮皮鲁 的 爸爸 和 妈妈 商量 了 一下 ， 把 皮皮鲁 的 胆 给 了 鲁西西 一点 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
扈成,扈三娘,事成 后 ， 李逵 起到 扈家庄 ， 扈家庄 无防备 ， 竟 被 灭门 ， 唯 扈成 逃脱 ， 后 扈三娘 由 宋江 做主 ， 嫁给 矮脚 虎 王英 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
程英,陆无双,陆无双 改为 陆展元 与 何沅君 之女 ， 且 与 程英 并非 表姊妹 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
郭芙蓉,郭蔷薇,克星 ： 邢育森 、 七舅 姥爷 、 郭芙蓉 、 郭蔷薇 （ 郭芙蓉 的 堂妹 ）,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
刘至翰,刘致妤,刘至翰 、 刘致妤,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,时间 一分一秒 流逝 ， 如果 再 不 打开 那 把 锁 ， 不仅 鲁西西 的 笑容 永远 找 不 回来 了 ， 连 皮皮鲁 和 他 的 朋友 们 也 将 永远 被 锁 在 锁国 里 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
赵飞燕,赵合德,从 野史 记载 的 ， 赵飞燕 赵合德 姐妹俩 争 燕赤凤 最后 三个 人 一起 玩 双飞 ， 我 的 推断 应该 没错 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
汪绿萍,汪紫菱,剧情 围绕 汪家 两姐妹 汪绿萍 和 汪紫菱 展开 ， 二人 同时 爱上 了 楚家 的 长子 楚濂 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,皮皮鲁 、 鲁西西 、 罗克 、 舒克和贝塔 已 在 国家工商局 注册 ， 成为 受 法律 保护 的 注册商标 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
