LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate
214,180537,node-D0,clusterfilesystem,fdmn.panic,1131228351,1,ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442,E39,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>
214,180537,node-D0,clusterfilesystem,fdmn.panic,1131228351,1,ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442,E39,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>
214,180537,node-D0,clusterfilesystem,fdmn.panic,1131228351,1,ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442,E39,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>
214,180537,node-D0,clusterfilesystem,fdmn.panic,1131228351,1,ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442,E39,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>
214,180537,node-D0,clusterfilesystem,fdmn.panic,1131228351,1,ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442,E39,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>
214,180537,node-D0,clusterfilesystem,fdmn.panic,1131228351,1,ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442,E39,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>
1698,243616,Interconnect-1N01,switch_module,error,1079046788,1,Linkerror event interval expired,E26,Linkerror event interval expired
1672,203971,Interconnect-1N01,switch_module,error,1078262512,1,Linkerror event interval expired,E26,Linkerror event interval expired
1750,297281,Interconnect-1N01,switch_module,error,1081677869,1,Linkerror event interval expired,E26,Linkerror event interval expired
1666,213970,Interconnect-0N00,switch_module,error,1078466456,1,Linkerror event interval expired,E26,Linkerror event interval expired
1596,100546,Interconnect-0N03,switch_module,error,1077711917,1,Linkerror event interval expired,E26,Linkerror event interval expired
1659,223805,Interconnect-0N00,switch_module,error,1078499737,1,Linkerror event interval expired,E26,Linkerror event interval expired
1665,214078,Interconnect-1N02,switch_module,error,1078466489,1,Linkerror event interval expired,E26,Linkerror event interval expired
1560,54223,Interconnect-1N01,switch_module,error,1076776381,1,Linkerror event interval expired,E26,Linkerror event interval expired
1673,203905,Interconnect-1N01,switch_module,error,1078253002,1,Linkerror event interval expired,E26,Linkerror event interval expired
1606,92001,Interconnect-1N03,switch_module,error,1077631249,1,Linkerror event interval expired,E26,Linkerror event interval expired
1562,54489,Interconnect-1N01,switch_module,error,1076819370,1,Linkerror event interval expired,E26,Linkerror event interval expired
328,389984,node-D3,clusterfilesystem,fdmn.full,1087531181,1,ServerFileSystem: ServerFileSystem domain root7_local is full,E40,ServerFileSystem: ServerFileSystem domain <*> is full
324,280513,node-D0,clusterfilesystem,fdmn.full,1079715693,1,ServerFileSystem: ServerFileSystem domain root10_local is full,E40,ServerFileSystem: ServerFileSystem domain <*> is full
329,178949,node-D2,clusterfilesystem,fdmn.full,1114672353,1,ServerFileSystem: ServerFileSystem domain root1_local is full,E40,ServerFileSystem: ServerFileSystem domain <*> is full
329,178949,node-D2,clusterfilesystem,fdmn.full,1114672353,1,ServerFileSystem: ServerFileSystem domain root1_local is full,E40,ServerFileSystem: ServerFileSystem domain <*> is full
330,178450,node-D4,clusterfilesystem,fdmn.full,1114553373,1,ServerFileSystem: ServerFileSystem domain root22_local is full,E40,ServerFileSystem: ServerFileSystem domain <*> is full
334,218505,node-D3,clusterfilesystem,fdmn.full,1117130918,1,ServerFileSystem: ServerFileSystem domain root22_local is full,E40,ServerFileSystem: ServerFileSystem domain <*> is full
176,341834,node-118,node,psu,1140312091,1,psu failure\ ambient=28,E35,psu failure\ ambient=<*>
173,51338,node-3,node,psu,1106496000,1,psu failure\ ambient=28,E35,psu failure\ ambient=<*>
177,347972,node-118,node,psu,1140430530,1,psu failure\ ambient=31,E35,psu failure\ ambient=<*>
173,51338,node-3,node,psu,1106496000,1,psu failure\ ambient=28,E35,psu failure\ ambient=<*>
175,236618,node-104,node,psu,1132434391,1,psu failure\ ambient=28,E35,psu failure\ ambient=<*>
175,236618,node-104,node,psu,1132434391,1,psu failure\ ambient=28,E35,psu failure\ ambient=<*>
176,341834,node-118,node,psu,1140312091,1,psu failure\ ambient=28,E35,psu failure\ ambient=<*>
175,236618,node-104,node,psu,1132434391,1,psu failure\ ambient=28,E35,psu failure\ ambient=<*>
176,341834,node-118,node,psu,1140312091,1,psu failure\ ambient=28,E35,psu failure\ ambient=<*>
176,341834,node-118,node,psu,1140312091,1,psu failure\ ambient=28,E35,psu failure\ ambient=<*>
1444,2553390,Interconnect-1N03,switch_module,error,1072641409,1,Link ok,E25,Link ok
1451,2561093,Interconnect-1N01,switch_module,error,1073345520,1,Link ok,E25,Link ok
1434,2560209,Interconnect-1N01,switch_module,error,1073192214,1,Link ok,E25,Link ok
1435,2558342,Interconnect-1N01,switch_module,error,1073114649,1,Link ok,E25,Link ok
1459,2570021,node-5,action,error,1074121927,1,risBoot (command 1903) Error: Timed out while waiting for SRM prompt: <ABORT code completed>,E37,risBoot (command <*>) Error: Timed out while waiting for SRM prompt: <ABORT code completed>
1459,2570021,node-5,action,error,1074121927,1,risBoot (command 1903) Error: Timed out while waiting for SRM prompt: <ABORT code completed>,E37,risBoot (command <*>) Error: Timed out while waiting for SRM prompt: <ABORT code completed>
1459,2570021,node-5,action,error,1074121927,1,risBoot (command 1903) Error: Timed out while waiting for SRM prompt: <ABORT code completed>,E37,risBoot (command <*>) Error: Timed out while waiting for SRM prompt: <ABORT code completed>
1459,2570021,node-5,action,error,1074121927,1,risBoot (command 1903) Error: Timed out while waiting for SRM prompt: <ABORT code completed>,E37,risBoot (command <*>) Error: Timed out while waiting for SRM prompt: <ABORT code completed>
1459,2570021,node-5,action,error,1074121927,1,risBoot (command 1903) Error: Timed out while waiting for SRM prompt: <ABORT code completed>,E37,risBoot (command <*>) Error: Timed out while waiting for SRM prompt: <ABORT code completed>
1459,2570021,node-5,action,error,1074121927,1,risBoot (command 1903) Error: Timed out while waiting for SRM prompt: <ABORT code completed>,E37,risBoot (command <*>) Error: Timed out while waiting for SRM prompt: <ABORT code completed>
179,147494,Interconnect-0N00,switch_module,temphigh,1129813980,1,Temperature (41C) exceeds warning threshold,E44,Temperature (<*>C) exceeds warning threshold
179,147494,Interconnect-0N00,switch_module,temphigh,1129813980,1,Temperature (41C) exceeds warning threshold,E44,Temperature (<*>C) exceeds warning threshold
179,147494,Interconnect-0N00,switch_module,temphigh,1129813980,1,Temperature (41C) exceeds warning threshold,E44,Temperature (<*>C) exceeds warning threshold
178,147394,Interconnect-0N00,switch_module,temphigh,1129812510,1,Temperature (41C) exceeds warning threshold,E44,Temperature (<*>C) exceeds warning threshold
150,401417,node-129,action,start,1142537875,1,bootGenvmunix  (command 4185),E6,bootGenvmunix  (command <*>)
150,401417,node-129,action,start,1142537875,1,bootGenvmunix  (command 4185),E6,bootGenvmunix  (command <*>)
16,2572286,node-17,action,start,1074126278,1,bootGenvmunix  (command 1903),E6,bootGenvmunix  (command <*>)
150,401417,node-129,action,start,1142537875,1,bootGenvmunix  (command 4185),E6,bootGenvmunix  (command <*>)
150,401417,node-129,action,start,1142537875,1,bootGenvmunix  (command 4185),E6,bootGenvmunix  (command <*>)
150,401417,node-129,action,start,1142537875,1,bootGenvmunix  (command 4185),E6,bootGenvmunix  (command <*>)
16,2572286,node-17,action,start,1074126278,1,bootGenvmunix  (command 1903),E6,bootGenvmunix  (command <*>)
16,2572286,node-17,action,start,1074126278,1,bootGenvmunix  (command 1903),E6,bootGenvmunix  (command <*>)
150,401417,node-129,action,start,1142537875,1,bootGenvmunix  (command 4185),E6,bootGenvmunix  (command <*>)
16,2572286,node-17,action,start,1074126278,1,bootGenvmunix  (command 1903),E6,bootGenvmunix  (command <*>)
83,300380,node-109,action,start,1081880821,1,boot  (command 2790),E4,boot  (command <*>)
18,2576195,node-181,action,start,1074178628,1,boot  (command 1910),E4,boot  (command <*>)
50,160960,node-3,action,start,1077875823,1,boot  (command 2392),E4,boot  (command <*>)
49,157583,node-196,action,start,1077873102,1,boot  (command 2368),E4,boot  (command <*>)
43,93083,node-242,action,start,1077645240,1,boot  (command 2257),E4,boot  (command <*>)
1841,72725,3398,boot_cmd,error,1108648264,1,Failed subcommands 3406,E16,Failed subcommands <*>
1841,72725,3398,boot_cmd,error,1108648264,1,Failed subcommands 3406,E16,Failed subcommands <*>
1841,72725,3398,boot_cmd,error,1108648264,1,Failed subcommands 3406,E16,Failed subcommands <*>
1841,72725,3398,boot_cmd,error,1108648264,1,Failed subcommands 3406,E16,Failed subcommands <*>
1841,72725,3398,boot_cmd,error,1108648264,1,Failed subcommands 3406,E16,Failed subcommands <*>
1841,72725,3398,boot_cmd,error,1108648264,1,Failed subcommands 3406,E16,Failed subcommands <*>
1841,72725,3398,boot_cmd,error,1108648264,1,Failed subcommands 3406,E16,Failed subcommands <*>
1841,72725,3398,boot_cmd,error,1108648264,1,Failed subcommands 3406,E16,Failed subcommands <*>
23,2608062,node-238,action,start,1074461014,1,halt  (command 1982),E19,halt  (command <*>)
33,76306,node-57,action,start,1077204892,1,halt  (command 2221),E19,halt  (command <*>)
33,76306,node-57,action,start,1077204892,1,halt  (command 2221),E19,halt  (command <*>)
23,2608062,node-238,action,start,1074461014,1,halt  (command 1982),E19,halt  (command <*>)
93,373784,node-147,action,start,1085979758,1,halt  (command 2992),E19,halt  (command <*>)
33,76306,node-57,action,start,1077204892,1,halt  (command 2221),E19,halt  (command <*>)
296,445104,Interconnect-0N00,switch_module,fan,1144366153,1,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
215,268543,Interconnect-0N00,switch_module,fan,1119372267,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
291,349016,Interconnect-0N00,switch_module,fan,1140616395,1,Fan speeds ( 3552 3552 3391 **** 3515 3497 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
218,291810,Interconnect-0N00,switch_module,fan,1121525534,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
240,44077,Interconnect-0N00,switch_module,fan,1125942184,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
276,260011,Interconnect-0N00,switch_module,fan,1133183830,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
275,243687,Interconnect-0N00,switch_module,fan,1132558950,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
237,44885,Interconnect-0N00,switch_module,fan,1125968635,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
266,119142,Interconnect-0N00,switch_module,fan,1129155779,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
