LineId,Label,Timestamp,Date,User,Month,Day,Time,Location,Component,PID,Content,EventId,EventTemplate
1295,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,VFS,,Mounted root (ext2 filesystem).,E72,Mounted root (ext2 filesystem).
1306,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,e1000,,eth0: e1000_probe: Intel(R) PRO/1000 Network Connection,E45,eth<*>: <*>: Intel(R) PRO/<*> Network Connection
211,-,1131566527,2005.11.09,aadmin1,Nov,9,12:02:07,src@aadmin1,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,E39,DHCPREQUEST for <*> (<*>) from <*> via eth1
193,-,1131566525,2005.11.09,aadmin1,Nov,9,12:02:05,src@aadmin1,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,E39,DHCPREQUEST for <*> (<*>) from <*> via eth1
1191,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,IOAPIC (id[0x09] address[0xfec80000] gsi_base[32]),E59,IOAPIC (id[<*>] address[<*>] gsi_base[<*>])
1192,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,IOAPIC (id[0x0a] address[0xfec83000] gsi_base[64]),E59,IOAPIC (id[<*>] address[<*>] gsi_base[<*>])
1190,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,IOAPIC (id[0x08] address[0xfec00000] gsi_base[0]),E59,IOAPIC (id[<*>] address[<*>] gsi_base[<*>])
1195,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,IRQ9 used by override.,E60,IRQ<*> used by override.
1194,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,IRQ2 used by override.,E60,IRQ<*> used by override.
1193,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,IRQ0 used by override.,E60,IRQ<*> used by override.
1280,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,PCI,,Probing PCI hardware (bus 00),E93,Probing PCI hardware (bus <*>)
1280,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,PCI,,Probing PCI hardware (bus 00),E93,Probing PCI hardware (bus <*>)
1280,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,PCI,,Probing PCI hardware (bus 00),E93,Probing PCI hardware (bus <*>)
1280,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,PCI,,Probing PCI hardware (bus 00),E93,Probing PCI hardware (bus <*>)
1280,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,PCI,,Probing PCI hardware (bus 00),E93,Probing PCI hardware (bus <*>)
113,-,1131566495,2005.11.09,badmin1,Nov,9,12:01:35,src@badmin1,crond(pam_unix),8099.0,session closed for user root,E117,session closed for user root
1569,-,1131567091,2005.11.09,eadmin1,Nov,9,12:11:31,src@eadmin1,crond(pam_unix),4309.0,session closed for user root,E117,session closed for user root
13,-,1131566461,2005.11.09,dn700,Nov,9,12:01:01,dn700/dn700,crond(pam_unix),2912.0,session closed for user root,E117,session closed for user root
26,-,1131566461,2005.11.09,dn978,Nov,9,12:01:01,dn978/dn978,crond(pam_unix),2920.0,session opened for user root by (uid=0),E118,session opened for user root by (uid=0)
1345,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,sda,,assuming drive cache: write through,E21,assuming drive cache: write through
1278,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,NET,,Registered protocol family 2,E103,Registered protocol family <*>
1462,-,1131567055,2005.11.09,tbird-admin1,Nov,9,12:10:55,local@tbird-admin1,NET,,Registered protocol family 10,E103,Registered protocol family <*>
1360,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,vesafb,,probe of vesafb0 failed with error -6,E92,probe of vesafb0 failed with error <*>
1360,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,vesafb,,probe of vesafb0 failed with error -6,E92,probe of vesafb0 failed with error <*>
1360,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,vesafb,,probe of vesafb0 failed with error -6,E92,probe of vesafb0 failed with error <*>
63,-,1131566474,2005.11.09,tbird-sm1,Nov,9,12:01:14,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change
1330,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,md,,"md driver 0.90.0 MAX_MD_DEVS=256, MD_SB_DISKS=27",E69,"md driver <*>.<*>.<*> MAX_MD_DEVS=<*>, MD_SB_DISKS=<*>"
1188,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,INT_SRC_OVR (bus 0 bus_irq 0 global_irq 2 dfl dfl),E55,INT_SRC_OVR (bus <*> bus_irq <*> global_irq <*> dfl dfl)
1188,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,INT_SRC_OVR (bus 0 bus_irq 0 global_irq 2 dfl dfl),E55,INT_SRC_OVR (bus <*> bus_irq <*> global_irq <*> dfl dfl)
1188,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,INT_SRC_OVR (bus 0 bus_irq 0 global_irq 2 dfl dfl),E55,INT_SRC_OVR (bus <*> bus_irq <*> global_irq <*> dfl dfl)
1188,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,INT_SRC_OVR (bus 0 bus_irq 0 global_irq 2 dfl dfl),E55,INT_SRC_OVR (bus <*> bus_irq <*> global_irq <*> dfl dfl)
1342,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,scsi,0.0,scanning scsi channel 0 [Phy 0] for non-raid devices,E113,scanning scsi channel <*> [Phy <*>] for non-raid devices
1343,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,scsi,0.0,scanning scsi channel 1 [virtual] for logical drives,E114,scanning scsi channel <*> [virtual] for logical drives
1343,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,scsi,0.0,scanning scsi channel 1 [virtual] for logical drives,E114,scanning scsi channel <*> [virtual] for logical drives
1520,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,xinetd Version 2.3.13 started with libwrap loadavg options compiled in.,E149,xinetd Version <*>.<*>.<*> started with libwrap loadavg options compiled in.
1305,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,drivers/usb/input/hid-core.c,,v2.0:USB HID core driver,E143,v<*>.<*>:USB HID core driver
1305,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,drivers/usb/input/hid-core.c,,v2.0:USB HID core driver,E143,v<*>.<*>:USB HID core driver
1305,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,drivers/usb/input/hid-core.c,,v2.0:USB HID core driver,E143,v<*>.<*>:USB HID core driver
1310,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,hw_random,,RNG not detected,E107,RNG not detected
1310,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,hw_random,,RNG not detected,E107,RNG not detected
1282,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,PCI,,Using ACPI for IRQ routing,E136,Using ACPI for IRQ routing
1282,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,PCI,,Using ACPI for IRQ routing,E136,Using ACPI for IRQ routing
1205,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,Local APIC address 0xfee00000,E66,Local APIC address <*>
1205,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,Local APIC address 0xfee00000,E66,Local APIC address <*>
1205,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,Local APIC address 0xfee00000,E66,Local APIC address <*>
1205,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,Local APIC address 0xfee00000,E66,Local APIC address <*>
1311,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ide0,,Wait for ready failed before probe !,E145,Wait for ready failed before probe !
1311,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ide0,,Wait for ready failed before probe !,E145,Wait for ready failed before probe !
1514,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing ntalk,E106,removing <*>
1514,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing ntalk,E106,removing <*>
1514,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing ntalk,E106,removing <*>
1268,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,IA32 emulation $Id,,"sys_ia32.c,v 1.32 2002/03/24 13:02:28 ak Exp $",E11,<*> <*>.<*> <*>/<*>/<*> <*>:<*>:<*> ak Exp $
1268,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,IA32 emulation $Id,,"sys_ia32.c,v 1.32 2002/03/24 13:02:28 ak Exp $",E11,<*> <*>.<*> <*>/<*>/<*> <*>:<*>:<*> ak Exp $
1501,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,Reading included configuration file: /etc/xinetd.d/time [file=/etc/xinetd.d/time] [line=18],E97,Reading included configuration file: <*> [file=<*>] [line=<*>]
1488,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,Reading included configuration file: /etc/xinetd.d/cups-lpd [file=/etc/xinetd.d/cups-lpd] [line=17],E97,Reading included configuration file: <*> [file=<*>] [line=<*>]
1506,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing daytime,E106,removing <*>
1506,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing daytime,E106,removing <*>
1506,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing daytime,E106,removing <*>
1507,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing daytime,E106,removing <*>
1456,-,1131567055,2005.11.09,#8#,Nov,9,12:10:55,#8#/#8#,sshd2,4895.0,Now running on #29#'s privileges.,E78,Now running on #<*>#'s privileges.
1456,-,1131567055,2005.11.09,#8#,Nov,9,12:10:55,#8#/#8#,sshd2,4895.0,Now running on #29#'s privileges.,E78,Now running on #<*>#'s privileges.
1238,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,Power Button (FF) [PWRF],E90,Power Button (FF) [PWRF]
1238,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,Power Button (FF) [PWRF],E90,Power Button (FF) [PWRF]
1238,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,Power Button (FF) [PWRF],E90,Power Button (FF) [PWRF]
1189,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,INT_SRC_OVR (bus 0 bus_irq 9 global_irq 9 high level),E56,INT_SRC_OVR (bus <*> bus_irq <*> global_irq <*> high level)
1189,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,INT_SRC_OVR (bus 0 bus_irq 9 global_irq 9 high level),E56,INT_SRC_OVR (bus <*> bus_irq <*> global_irq <*> high level)
1351,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,syslog-ng,1605.0,syslog-ng version 1.6.7 starting,E127,syslog-ng version <*>.<*>.<*> starting
1351,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,syslog-ng,1605.0,syslog-ng version 1.6.7 starting,E127,syslog-ng version <*>.<*>.<*> starting
1580,-,1131567094,2005.11.09,aadmin1,Nov,9,12:11:34,src@aadmin1,sendmail,19649.0,"jA9JBWxH019649: from=root, size=1596872, class=0, nrcpts=1, msgid=<200511091911.jA9JBWxH019649@aadmin1>, relay=#7#@localhost",E15,"<*>: from=root, size=<*>, class=<*>, nrcpts=<*>, msgid=<<*>>, relay=#<*>#@localhost"
1580,-,1131567094,2005.11.09,aadmin1,Nov,9,12:11:34,src@aadmin1,sendmail,19649.0,"jA9JBWxH019649: from=root, size=1596872, class=0, nrcpts=1, msgid=<200511091911.jA9JBWxH019649@aadmin1>, relay=#7#@localhost",E15,"<*>: from=root, size=<*>, class=<*>, nrcpts=<*>, msgid=<<*>>, relay=#<*>#@localhost"
98,-,1131566491,2005.11.09,eadmin1,Nov,9,12:01:31,src@eadmin1,sendmail,4306.0,"jA9J1UvC004306: from=root, size=629060, class=0, nrcpts=1, msgid=<200511091901.jA9J1UvC004306@eadmin1>, relay=#7#@localhost",E15,"<*>: from=root, size=<*>, class=<*>, nrcpts=<*>, msgid=<<*>>, relay=#<*>#@localhost"
1513,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing kshell,E106,removing <*>
954,-,1131566924,2005.11.09,tbird-admin1,Nov,9,12:08:44,local@tbird-admin1,ntpd,1815.0,"synchronized to LOCAL(0), stratum 10",E125,"synchronized to <*>, stratum <*>"
954,-,1131566924,2005.11.09,tbird-admin1,Nov,9,12:08:44,local@tbird-admin1,ntpd,1815.0,"synchronized to LOCAL(0), stratum 10",E125,"synchronized to <*>, stratum <*>"
139,-,1131566503,2005.11.09,aadmin1,Nov,9,12:01:43,src@aadmin1,dhcpd,,DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,E35,DHCPACK on <*> to <*> via eth1
139,-,1131566503,2005.11.09,aadmin1,Nov,9,12:01:43,src@aadmin1,dhcpd,,DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,E35,DHCPACK on <*> to <*> via eth1
1349,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,serio,,"i8042 KBD port at 0x60,0x64 irq 1",E13,"<*> KBD port at <*>,<*> irq <*>"
1283,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,PCI,,Using MMCONFIG at e0000000,E140,Using MMCONFIG at <*>
1283,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,PCI,,Using MMCONFIG at e0000000,E140,Using MMCONFIG at <*>
1242,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,Processor [CPU3] (supports C1),E94,Processor [CPU<*>] (supports C1)
1844,-,1131567240,2005.11.09,#8#,Nov,9,12:14:00,#8#/#8#,sshd,4893.0,connection lost: 'Connection closed.',E30,connection lost: 'Connection closed.'
75,-,1131566479,2005.11.09,#8#,Nov,9,12:01:19,#8#/#8#,sshd,19023.0,connection lost: 'Connection closed.',E30,connection lost: 'Connection closed.'
1844,-,1131567240,2005.11.09,#8#,Nov,9,12:14:00,#8#/#8#,sshd,4893.0,connection lost: 'Connection closed.',E30,connection lost: 'Connection closed.'
1518,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing time,E106,removing <*>
1519,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing time,E106,removing <*>
1229,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,"PCI interrupt 0000:00:05.0[A] -> GSI 16 (level, low) -> IRQ 169",E81,"PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>"
1233,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,"PCI interrupt 0000:06:07.0[A] -> GSI 64 (level, low) -> IRQ 185",E81,"PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>"
1234,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,"PCI interrupt 0000:06:07.0[A] -> GSI 64 (level, low) -> IRQ 185",E81,"PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>"
1338,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,portmap,,portmap startup succeeded,E89,portmap startup succeeded
1338,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,portmap,,portmap startup succeeded,E89,portmap startup succeeded
1515,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing printer,E106,removing <*>
1334,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,megaraid,,probe new device 0x1028:0x0013:0x1028:0x016c: bus 2:slot 14:func 0,E91,probe new device <*>:<*>:<*>:<*>: bus <*>:slot <*>:func <*>
1470,-,1131567057,2005.11.09,tbird-admin1,Nov,9,12:10:57,local@tbird-admin1,syslog-ng,1605.0,Cannot open file /dev/logsurfer for writing (No such file or directory),E24,Cannot open file /dev/logsurfer for writing (No such file or directory)
1470,-,1131567057,2005.11.09,tbird-admin1,Nov,9,12:10:57,local@tbird-admin1,syslog-ng,1605.0,Cannot open file /dev/logsurfer for writing (No such file or directory),E24,Cannot open file /dev/logsurfer for writing (No such file or directory)
1470,-,1131567057,2005.11.09,tbird-admin1,Nov,9,12:10:57,local@tbird-admin1,syslog-ng,1605.0,Cannot open file /dev/logsurfer for writing (No such file or directory),E24,Cannot open file /dev/logsurfer for writing (No such file or directory)
1516,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing rsync,E106,removing <*>
1403,-,1131567054,2005.11.09,#8#,Nov,9,12:10:54,#8#/#8#,sshd,2223.0,"connection from ""#28#""",E29,"connection from ""#<*>#"""
1372,-,1131567050,2005.11.09,#8#,Nov,9,12:10:50,#8#/#8#,sshd,2223.0,"connection from ""#28#""",E29,"connection from ""#<*>#"""
1372,-,1131567050,2005.11.09,#8#,Nov,9,12:10:50,#8#/#8#,sshd,2223.0,"connection from ""#28#""",E29,"connection from ""#<*>#"""
1403,-,1131567054,2005.11.09,#8#,Nov,9,12:10:54,#8#/#8#,sshd,2223.0,"connection from ""#28#""",E29,"connection from ""#<*>#"""
96,-,1131566490,2005.11.09,eadmin1,Nov,9,12:01:30,src@eadmin1,sendmail,4306.0,unable to qualify my own domain name (eadmin1) -- using short name,E131,unable to qualify my own domain name (<*>) -- using short name
101,-,1131566492,2005.11.09,badmin1,Nov,9,12:01:32,src@badmin1,sendmail,11176.0,unable to qualify my own domain name (badmin1) -- using short name,E131,unable to qualify my own domain name (<*>) -- using short name
101,-,1131566492,2005.11.09,badmin1,Nov,9,12:01:32,src@badmin1,sendmail,11176.0,unable to qualify my own domain name (badmin1) -- using short name,E131,unable to qualify my own domain name (<*>) -- using short name
1296,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,Vendor,,MegaRAID Model: LD 0 RAID1 139G Rev: 516A,E70,MegaRAID Model: LD <*> RAID1 <*> Rev: <*>
1450,-,1131567054,2005.11.09,tbird-admin1,Nov,9,12:10:54,local@tbird-admin1,gmetad,,Warning: we failed to resolve data source name dn526 dn527 dn528 dn529 dn530 dn531 dn532 dn533 dn534 dn535 dn536 dn537 dn538 dn539 dn540 dn541 dn542 dn543 dn544 dn545 dn546 dn547 dn548 dn549 dn550 dn551 dn552 dn553 dn554 dn555 dn556 dn557 dn558 dn559 dn560 dn561 dn562 dn563 dn564 dn565 dn566 dn567 dn568 dn569 dn570 dn571 dn572 dn573 dn574 dn575 dn576 dn577 dn578 dn579 dn580 dn581 dn582 dn583 dn584 dn585 dn586 dn587 dn588 dn589 dn590 dn591 dn592 dn593 dn594 dn595 dn596 dn597 dn598 dn599 dn600 dn601 dn602 dn603 dn604 dn605 dn606 dn607 dn608 dn609 dn610 dn611 dn612 dn613 dn614 dn615 dn616 dn617 dn618 dn619 dn620 dn621 dn622 dn623 dn624 dn625 dn626 dn627 dn628 dn629 dn630 dn631 dn632 dn633 dn634 dn635 dn636 dn637 dn638 dn639 dn640,E146,Warning: we failed to resolve data source name <*>
1465,-,1131567055,2005.11.09,tbird-admin1,Nov,9,12:10:55,local@tbird-admin1,sshd,1761.0,Server listening on :: port 22.,E116,Server listening on :: port <*>.
1465,-,1131567055,2005.11.09,tbird-admin1,Nov,9,12:10:55,local@tbird-admin1,sshd,1761.0,Server listening on :: port 22.,E116,Server listening on :: port <*>.
1187,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,HPET id: 0xffffffff base: 0xfed00000,E50,HPET id: <*> base: <*>
1187,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,HPET id: 0xffffffff base: 0xfed00000,E50,HPET id: <*> base: <*>
1187,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,HPET id: 0xffffffff base: 0xfed00000,E50,HPET id: <*> base: <*>
1344,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,sda,,asking for cache data failed,E19,asking for cache data failed
1344,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,sda,,asking for cache data failed,E19,asking for cache data failed
1344,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,sda,,asking for cache data failed,E19,asking for cache data failed
1344,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,sda,,asking for cache data failed,E19,asking for cache data failed
1344,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,sda,,asking for cache data failed,E19,asking for cache data failed
1339,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,rc,,Starting ts_fixup: succeeded,E122,Starting ts_fixup: succeeded
1339,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,rc,,Starting ts_fixup: succeeded,E122,Starting ts_fixup: succeeded
1339,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,rc,,Starting ts_fixup: succeeded,E122,Starting ts_fixup: succeeded
